"X","trialNum","rt","subject","condition","InducerL","InducerR","ConcurrentL","ConcurrentR","choice"
9,10,8517,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Noise-Pulse-H","Noise-Pulse-L",0
10,11,6178,"dqWmt0Mbbq","Affect-55","Amp-Tone-H","Amp-Tone-L","Affect-PD-L","Affect-PD-H",1
11,12,4975,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
12,13,10578,"dqWmt0Mbbq","Affect-55","Noise-Pulse-H","Noise-Pulse-L","Affect-PD-L","Affect-PD-H",1
13,14,10684,"dqWmt0Mbbq","Affect-55","Shape-BK4-L","Shape-BK4-H","Affect-SC-L","Affect-SC-H",0
14,15,6780,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Color-RB-H","Color-RB-L",0
15,16,5765,"dqWmt0Mbbq","Affect-55","Amp-Tone-L","Amp-Tone-H","Affect-HS-H","Affect-HS-L",1
16,17,6627,"dqWmt0Mbbq","Affect-55","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-PD-L","Affect-PD-H",1
17,18,6652,"dqWmt0Mbbq","Affect-55","Noise-Pulse-L","Noise-Pulse-H","Affect-HS-H","Affect-HS-L",1
18,19,6984,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Amp-Tone-H","Amp-Tone-L",0
19,20,4809,"dqWmt0Mbbq","Affect-55","Speed-SP1-L","Speed-SP1-H","Affect-HS-H","Affect-HS-L",1
20,21,4335,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
21,22,4452,"dqWmt0Mbbq","Affect-55","Size-Diamonds-L","Size-Diamonds-H","Affect-SC-L","Affect-SC-H",0
22,23,5296,"dqWmt0Mbbq","Affect-55","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-EB-H","Affect-EB-L",0
23,24,5603,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Speed-SP1-H","Speed-SP1-L",1
24,25,3373,"dqWmt0Mbbq","Affect-55","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-SC-L","Affect-SC-H",0
25,26,3746,"dqWmt0Mbbq","Affect-55","Color-RB-H","Color-RB-L","Affect-EB-H","Affect-EB-L",0
26,27,17889,"dqWmt0Mbbq","Affect-55","Pitch-Pulse-H","Pitch-Pulse-L","Affect-EB-H","Affect-EB-L",1
27,28,8403,"dqWmt0Mbbq","Affect-55","Noise-Pulse-H","Noise-Pulse-L","Affect-EB-H","Affect-EB-L",1
28,29,10770,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Noise-Pulse-L","Noise-Pulse-H",0
29,30,5283,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Amp-Tone-L","Amp-Tone-H",0
30,31,4922,"dqWmt0Mbbq","Affect-55","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-HS-H","Affect-HS-L",1
31,32,4132,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Speed-SP1-L","Speed-SP1-H",1
32,33,3542,"dqWmt0Mbbq","Affect-55","Speed-SP1-H","Speed-SP1-L","Affect-EB-H","Affect-EB-L",0
33,34,3452,"dqWmt0Mbbq","Affect-55","Color-RB-H","Color-RB-L","Affect-PD-L","Affect-PD-H",1
34,35,8544,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Noise-Pulse-H","Noise-Pulse-L",0
35,36,5116,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Amp-Tone-H","Amp-Tone-L",1
36,37,13292,"dqWmt0Mbbq","Affect-55","Noise-Pulse-L","Noise-Pulse-H","Affect-SC-L","Affect-SC-H",0
37,38,2725,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Color-RB-L","Color-RB-H",0
38,39,7596,"dqWmt0Mbbq","Affect-55","Color-RB-L","Color-RB-H","Affect-HS-H","Affect-HS-L",1
39,40,8340,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Pitch-Pulse-L","Pitch-Pulse-H",1
40,41,7278,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Pitch-Pulse-H","Pitch-Pulse-L",1
41,42,3839,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Shape-BK4-L","Shape-BK4-H",0
42,43,4651,"dqWmt0Mbbq","Affect-55","Speed-SP1-H","Speed-SP1-L","Affect-PD-L","Affect-PD-H",1
43,44,5065,"dqWmt0Mbbq","Affect-55","Pitch-Pulse-H","Pitch-Pulse-L","Affect-PD-L","Affect-PD-H",1
44,45,7019,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Amp-Tone-L","Amp-Tone-H",0
45,46,5434,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Pitch-Pulse-H","Pitch-Pulse-L",1
46,47,3874,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Speed-SP1-L","Speed-SP1-H",0
47,48,5894,"dqWmt0Mbbq","Affect-55","Pitch-Pulse-L","Pitch-Pulse-H","Affect-SC-L","Affect-SC-H",0
48,49,3286,"dqWmt0Mbbq","Affect-55","Shape-BK4-L","Shape-BK4-H","Affect-HS-H","Affect-HS-L",0
49,50,4553,"dqWmt0Mbbq","Affect-55","Shape-BK4-H","Shape-BK4-L","Affect-EB-H","Affect-EB-L",0
50,51,3055,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Size-Diamonds-L","Size-Diamonds-H",1
51,52,9324,"dqWmt0Mbbq","Affect-55","Pitch-Pulse-L","Pitch-Pulse-H","Affect-HS-H","Affect-HS-L",1
52,53,5205,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Shape-BK4-H","Shape-BK4-L",0
53,54,3763,"dqWmt0Mbbq","Affect-55","Speed-SP1-L","Speed-SP1-H","Affect-SC-L","Affect-SC-H",0
54,55,5238,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
55,56,3580,"dqWmt0Mbbq","Affect-55","Size-Diamonds-H","Size-Diamonds-L","Affect-PD-L","Affect-PD-H",1
56,57,3543,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Brightness-Diamonds-H","Brightness-Diamonds-L",1
57,58,5025,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Size-Diamonds-L","Size-Diamonds-H",0
58,59,2917,"dqWmt0Mbbq","Affect-55","Affect-EB-H","Affect-EB-L","Size-Diamonds-H","Size-Diamonds-L",0
59,60,3745,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Color-RB-L","Color-RB-H",1
60,61,3106,"dqWmt0Mbbq","Affect-55","Affect-HS-L","Affect-HS-H","Color-RB-H","Color-RB-L",1
61,62,3260,"dqWmt0Mbbq","Affect-55","Size-Diamonds-H","Size-Diamonds-L","Affect-EB-H","Affect-EB-L",0
62,63,5077,"dqWmt0Mbbq","Affect-55","Affect-PD-H","Affect-PD-L","Noise-Pulse-L","Noise-Pulse-H",0
63,64,4856,"dqWmt0Mbbq","Affect-55","Affect-SC-L","Affect-SC-H","Pitch-Pulse-L","Pitch-Pulse-H",0
0,1,5551,"dW6rELfnS2","Affect-35","Pitch-Pulse-L","Pitch-Pulse-H","Affect-SC-L","Affect-SC-H",0
1,2,6840,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Noise-Hum-H","Noise-Hum-L",0
2,3,4736,"dW6rELfnS2","Affect-35","Speed-SP3-L","Speed-SP3-H","Affect-SC-L","Affect-SC-H",0
3,4,6459,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Size-Squares-H","Size-Squares-L",0
4,5,4010,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Size-Squares-L","Size-Squares-H",1
5,6,4554,"dW6rELfnS2","Affect-35","Color-RB-H","Color-RB-L","Affect-HS-H","Affect-HS-L",1
6,7,5544,"dW6rELfnS2","Affect-35","Amp-Hum-L","Amp-Hum-H","Affect-SC-L","Affect-SC-H",0
7,8,3629,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Color-RB-H","Color-RB-L",1
8,9,5142,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Shape-BK3-L","Shape-BK3-H",1
9,10,3731,"dW6rELfnS2","Affect-35","Shape-BK3-L","Shape-BK3-H","Affect-SC-L","Affect-SC-H",0
10,11,5360,"dW6rELfnS2","Affect-35","Speed-SP3-H","Speed-SP3-L","Affect-EB-L","Affect-EB-H",1
11,12,6890,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Amp-Hum-L","Amp-Hum-H",0
12,13,7547,"dW6rELfnS2","Affect-35","Noise-Hum-H","Noise-Hum-L","Affect-EB-L","Affect-EB-H",0
13,14,2935,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Shape-BK3-H","Shape-BK3-L",1
14,15,4376,"dW6rELfnS2","Affect-35","Size-Squares-H","Size-Squares-L","Affect-EB-L","Affect-EB-H",1
15,16,4266,"dW6rELfnS2","Affect-35","Amp-Hum-H","Amp-Hum-L","Affect-HS-H","Affect-HS-L",0
16,17,5105,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Noise-Hum-L","Noise-Hum-H",0
17,18,4191,"dW6rELfnS2","Affect-35","Brightness-Squares-H","Brightness-Squares-L","Affect-HS-H","Affect-HS-L",0
18,19,6259,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Brightness-Squares-H","Brightness-Squares-L",0
19,20,5771,"dW6rELfnS2","Affect-35","Size-Squares-L","Size-Squares-H","Affect-SC-L","Affect-SC-H",0
20,21,2565,"dW6rELfnS2","Affect-35","Color-RB-L","Color-RB-H","Affect-SC-L","Affect-SC-H",0
21,22,4097,"dW6rELfnS2","Affect-35","Noise-Hum-H","Noise-Hum-L","Affect-HS-H","Affect-HS-L",0
22,23,4139,"dW6rELfnS2","Affect-35","Noise-Hum-L","Noise-Hum-H","Affect-PD-H","Affect-PD-L",0
23,24,4690,"dW6rELfnS2","Affect-35","Amp-Hum-H","Amp-Hum-L","Affect-EB-L","Affect-EB-H",1
24,25,7318,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Pitch-Pulse-H","Pitch-Pulse-L",1
25,26,4471,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Amp-Hum-L","Amp-Hum-H",0
26,27,3983,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Amp-Hum-H","Amp-Hum-L",0
27,28,3600,"dW6rELfnS2","Affect-35","Shape-BK3-H","Shape-BK3-L","Affect-HS-H","Affect-HS-L",1
28,29,3390,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Pitch-Pulse-H","Pitch-Pulse-L",0
29,30,3943,"dW6rELfnS2","Affect-35","Pitch-Pulse-H","Pitch-Pulse-L","Affect-EB-L","Affect-EB-H",0
30,31,3032,"dW6rELfnS2","Affect-35","Size-Squares-H","Size-Squares-L","Affect-HS-H","Affect-HS-L",1
31,32,2376,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Color-RB-L","Color-RB-H",0
32,33,2035,"dW6rELfnS2","Affect-35","Color-RB-H","Color-RB-L","Affect-EB-L","Affect-EB-H",0
33,34,2351,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Speed-SP3-H","Speed-SP3-L",0
34,35,3058,"dW6rELfnS2","Affect-35","Size-Squares-L","Size-Squares-H","Affect-PD-H","Affect-PD-L",1
35,36,2150,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Color-RB-L","Color-RB-H",0
36,37,3561,"dW6rELfnS2","Affect-35","Pitch-Pulse-L","Pitch-Pulse-H","Affect-PD-H","Affect-PD-L",1
37,38,2321,"dW6rELfnS2","Affect-35","Color-RB-L","Color-RB-H","Affect-PD-H","Affect-PD-L",0
38,39,3040,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Color-RB-H","Color-RB-L",0
39,40,4518,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Pitch-Pulse-L","Pitch-Pulse-H",0
40,41,3695,"dW6rELfnS2","Affect-35","Amp-Hum-L","Amp-Hum-H","Affect-PD-H","Affect-PD-L",0
41,42,2625,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Size-Squares-H","Size-Squares-L",0
42,43,2633,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Size-Squares-L","Size-Squares-H",0
43,44,1733,"dW6rELfnS2","Affect-35","Shape-BK3-H","Shape-BK3-L","Affect-EB-L","Affect-EB-H",0
44,45,1430,"dW6rELfnS2","Affect-35","Shape-BK3-L","Shape-BK3-H","Affect-PD-H","Affect-PD-L",0
45,46,4356,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Brightness-Squares-L","Brightness-Squares-H",1
46,47,3021,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Brightness-Squares-H","Brightness-Squares-L",0
47,48,2244,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Speed-SP3-L","Speed-SP3-H",0
48,49,3470,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Noise-Hum-L","Noise-Hum-H",0
49,50,4827,"dW6rELfnS2","Affect-35","Speed-SP3-L","Speed-SP3-H","Affect-PD-H","Affect-PD-L",1
50,51,4100,"dW6rELfnS2","Affect-35","Pitch-Pulse-H","Pitch-Pulse-L","Affect-HS-H","Affect-HS-L",0
51,52,3550,"dW6rELfnS2","Affect-35","Brightness-Squares-H","Brightness-Squares-L","Affect-EB-L","Affect-EB-H",1
52,53,1951,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Shape-BK3-H","Shape-BK3-L",0
53,54,4285,"dW6rELfnS2","Affect-35","Brightness-Squares-L","Brightness-Squares-H","Affect-SC-L","Affect-SC-H",1
54,55,4375,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Pitch-Pulse-L","Pitch-Pulse-H",0
55,56,4255,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Brightness-Squares-L","Brightness-Squares-H",1
56,57,5023,"dW6rELfnS2","Affect-35","Speed-SP3-H","Speed-SP3-L","Affect-HS-H","Affect-HS-L",0
57,58,3479,"dW6rELfnS2","Affect-35","Noise-Hum-L","Noise-Hum-H","Affect-SC-L","Affect-SC-H",0
58,59,3505,"dW6rELfnS2","Affect-35","Brightness-Squares-L","Brightness-Squares-H","Affect-PD-H","Affect-PD-L",1
59,60,5520,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Noise-Hum-H","Noise-Hum-L",1
60,61,2236,"dW6rELfnS2","Affect-35","Affect-SC-L","Affect-SC-H","Shape-BK3-L","Shape-BK3-H",0
61,62,5267,"dW6rELfnS2","Affect-35","Affect-HS-H","Affect-HS-L","Amp-Hum-H","Amp-Hum-L",0
62,63,4072,"dW6rELfnS2","Affect-35","Affect-EB-H","Affect-EB-L","Speed-SP3-L","Speed-SP3-H",1
63,64,3665,"dW6rELfnS2","Affect-35","Affect-PD-L","Affect-PD-H","Speed-SP3-H","Speed-SP3-L",0
0,1,4399,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Speed-SP3-H","Speed-SP3-L",0
1,2,4692,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Size-Circles-H","Size-Circles-L",1
2,3,6027,"E7YtcWwhdY","Affect-15","Noise-Piano-L","Noise-Piano-H","Affect-PD-H","Affect-PD-L",0
3,4,3613,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
4,5,5412,"E7YtcWwhdY","Affect-15","Amp-Hum-H","Amp-Hum-L","Affect-SC-H","Affect-SC-L",0
5,6,4786,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Noise-Piano-H","Noise-Piano-L",0
6,7,3557,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Shape-BK4-L","Shape-BK4-H",1
7,8,4940,"E7YtcWwhdY","Affect-15","Pitch-Tone-L","Pitch-Tone-H","Affect-PD-H","Affect-PD-L",0
8,9,5965,"E7YtcWwhdY","Affect-15","Size-Circles-L","Size-Circles-H","Affect-PD-H","Affect-PD-L",1
9,10,3996,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Color-YB-L","Color-YB-H",0
10,11,2910,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Speed-SP3-L","Speed-SP3-H",1
11,12,4876,"E7YtcWwhdY","Affect-15","Noise-Piano-H","Noise-Piano-L","Affect-SC-H","Affect-SC-L",0
12,13,2997,"E7YtcWwhdY","Affect-15","Speed-SP3-L","Speed-SP3-H","Affect-PD-H","Affect-PD-L",0
13,14,3413,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Shape-BK4-H","Shape-BK4-L",0
14,15,5540,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Shape-BK4-L","Shape-BK4-H",0
15,16,2933,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
16,17,4037,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Color-YB-H","Color-YB-L",1
17,18,4443,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Amp-Hum-H","Amp-Hum-L",0
18,19,4082,"E7YtcWwhdY","Affect-15","Pitch-Tone-H","Pitch-Tone-L","Affect-HS-L","Affect-HS-H",1
19,20,3146,"E7YtcWwhdY","Affect-15","Size-Circles-H","Size-Circles-L","Affect-HS-L","Affect-HS-H",1
20,21,4130,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Pitch-Tone-H","Pitch-Tone-L",0
21,22,5797,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Speed-SP3-L","Speed-SP3-H",0
22,23,2965,"E7YtcWwhdY","Affect-15","Shape-BK4-H","Shape-BK4-L","Affect-SC-H","Affect-SC-L",0
23,24,6497,"E7YtcWwhdY","Affect-15","Noise-Piano-L","Noise-Piano-H","Affect-EB-L","Affect-EB-H",1
24,25,3245,"E7YtcWwhdY","Affect-15","Size-Circles-H","Size-Circles-L","Affect-SC-H","Affect-SC-L",1
25,26,2373,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Size-Circles-L","Size-Circles-H",1
26,27,5229,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Color-YB-H","Color-YB-L",0
27,28,2980,"E7YtcWwhdY","Affect-15","Speed-SP3-H","Speed-SP3-L","Affect-HS-L","Affect-HS-H",1
28,29,5395,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Pitch-Tone-L","Pitch-Tone-H",0
29,30,5955,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Noise-Piano-L","Noise-Piano-H",0
30,31,4168,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Pitch-Tone-L","Pitch-Tone-H",1
31,32,4379,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Pitch-Tone-H","Pitch-Tone-L",0
32,33,4155,"E7YtcWwhdY","Affect-15","Pitch-Tone-H","Pitch-Tone-L","Affect-SC-H","Affect-SC-L",0
33,34,4139,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Amp-Hum-L","Amp-Hum-H",0
34,35,3917,"E7YtcWwhdY","Affect-15","Shape-BK4-L","Shape-BK4-H","Affect-EB-L","Affect-EB-H",0
35,36,3100,"E7YtcWwhdY","Affect-15","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-HS-L","Affect-HS-H",1
36,37,2829,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Color-YB-L","Color-YB-H",1
37,38,4323,"E7YtcWwhdY","Affect-15","Affect-HS-H","Affect-HS-L","Amp-Hum-L","Amp-Hum-H",1
38,39,3180,"E7YtcWwhdY","Affect-15","Color-YB-H","Color-YB-L","Affect-HS-L","Affect-HS-H",1
39,40,4323,"E7YtcWwhdY","Affect-15","Amp-Hum-L","Amp-Hum-H","Affect-EB-L","Affect-EB-H",0
40,41,5802,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Noise-Piano-H","Noise-Piano-L",0
41,42,5077,"E7YtcWwhdY","Affect-15","Speed-SP3-H","Speed-SP3-L","Affect-SC-H","Affect-SC-L",0
42,43,6891,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Noise-Piano-L","Noise-Piano-H",1
43,44,2428,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Shape-BK4-H","Shape-BK4-L",0
44,45,3174,"E7YtcWwhdY","Affect-15","Shape-BK4-H","Shape-BK4-L","Affect-HS-L","Affect-HS-H",1
45,46,6117,"E7YtcWwhdY","Affect-15","Affect-EB-L","Affect-EB-H","Size-Circles-L","Size-Circles-H",0
46,47,2900,"E7YtcWwhdY","Affect-15","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-PD-H","Affect-PD-L",0
47,48,2405,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Size-Circles-H","Size-Circles-L",1
48,49,2620,"E7YtcWwhdY","Affect-15","Shape-BK4-L","Shape-BK4-H","Affect-PD-H","Affect-PD-L",0
49,50,7707,"E7YtcWwhdY","Affect-15","Noise-Piano-H","Noise-Piano-L","Affect-HS-L","Affect-HS-H",0
50,51,4715,"E7YtcWwhdY","Affect-15","Pitch-Tone-L","Pitch-Tone-H","Affect-EB-L","Affect-EB-H",0
51,52,2596,"E7YtcWwhdY","Affect-15","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-EB-L","Affect-EB-H",0
52,53,2828,"E7YtcWwhdY","Affect-15","Speed-SP3-L","Speed-SP3-H","Affect-EB-L","Affect-EB-H",0
53,54,3108,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Speed-SP3-H","Speed-SP3-L",0
54,55,4077,"E7YtcWwhdY","Affect-15","Affect-SC-H","Affect-SC-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
55,56,3764,"E7YtcWwhdY","Affect-15","Amp-Hum-L","Amp-Hum-H","Affect-PD-H","Affect-PD-L",0
56,57,3307,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0
57,58,3819,"E7YtcWwhdY","Affect-15","Amp-Hum-H","Amp-Hum-L","Affect-HS-L","Affect-HS-H",1
58,59,3988,"E7YtcWwhdY","Affect-15","Color-YB-H","Color-YB-L","Affect-SC-H","Affect-SC-L",0
59,60,3190,"E7YtcWwhdY","Affect-15","Color-YB-L","Color-YB-H","Affect-EB-L","Affect-EB-H",0
60,61,4410,"E7YtcWwhdY","Affect-15","Affect-PD-L","Affect-PD-H","Amp-Hum-H","Amp-Hum-L",0
61,62,3660,"E7YtcWwhdY","Affect-15","Color-YB-L","Color-YB-H","Affect-PD-H","Affect-PD-L",1
62,63,2452,"E7YtcWwhdY","Affect-15","Brightness-Diamonds-H","Brightness-Diamonds-L","Affect-SC-H","Affect-SC-L",0
63,64,4827,"E7YtcWwhdY","Affect-15","Size-Circles-L","Size-Circles-H","Affect-EB-L","Affect-EB-H",0
0,1,4385,"ehJ3c4LTuo","Affect-13","Noise-Pulse-L","Noise-Pulse-H","Affect-EB-H","Affect-EB-L",0
1,2,4217,"ehJ3c4LTuo","Affect-13","Pitch-Tone-L","Pitch-Tone-H","Affect-HS-L","Affect-HS-H",0
2,3,3433,"ehJ3c4LTuo","Affect-13","Noise-Pulse-H","Noise-Pulse-L","Affect-SC-H","Affect-SC-L",1
3,4,3123,"ehJ3c4LTuo","Affect-13","Affect-HS-L","Affect-HS-H","Size-Triangles-L","Size-Triangles-H",0
4,5,3386,"ehJ3c4LTuo","Affect-13","Speed-SP1-H","Speed-SP1-L","Affect-SC-H","Affect-SC-L",0
5,6,3578,"ehJ3c4LTuo","Affect-13","Pitch-Tone-L","Pitch-Tone-H","Affect-EB-H","Affect-EB-L",1
6,7,4571,"ehJ3c4LTuo","Affect-13","Affect-EB-L","Affect-EB-H","Size-Triangles-H","Size-Triangles-L",1
7,8,3139,"ehJ3c4LTuo","Affect-13","Affect-SC-H","Affect-SC-L","Speed-SP1-H","Speed-SP1-L",0
8,9,11469,"ehJ3c4LTuo","Affect-13","Affect-HS-L","Affect-HS-H","Shape-BK1-L","Shape-BK1-H",0
9,10,3555,"ehJ3c4LTuo","Affect-13","Affect-EB-L","Affect-EB-H","Brightness-Triangles-H","Brightness-Triangles-L",1
10,11,4490,"ehJ3c4LTuo","Affect-13","Pitch-Tone-H","Pitch-Tone-L","Affect-PD-L","Affect-PD-H",0
11,12,3122,"ehJ3c4LTuo","Affect-13","Affect-PD-H","Affect-PD-L","Shape-BK1-L","Shape-BK1-H",0
12,13,4904,"ehJ3c4LTuo","Affect-13","Affect-PD-H","Affect-PD-L","Amp-Piano-L","Amp-Piano-H",0
13,14,3356,"ehJ3c4LTuo","Affect-13","Brightness-Triangles-H","Brightness-Triangles-L","Affect-PD-L","Affect-PD-H",0
14,15,7241,"ehJ3c4LTuo","Affect-13","Amp-Piano-H","Amp-Piano-L","Affect-PD-L","Affect-PD-H",0
15,16,8124,"ehJ3c4LTuo","Affect-13","Brightness-Triangles-H","Brightness-Triangles-L","Affect-SC-H","Affect-SC-L",0
16,17,2834,"ehJ3c4LTuo","Affect-13","Affect-HS-L","Affect-HS-H","Brightness-Triangles-L","Brightness-Triangles-H",0
17,18,3507,"ehJ3c4LTuo","Affect-13","Shape-BK1-H","Shape-BK1-L","Affect-SC-H","Affect-SC-L",0
18,19,7000,"ehJ3c4LTuo","Affect-13","Amp-Piano-L","Amp-Piano-H","Affect-EB-H","Affect-EB-L",1
19,20,4124,"ehJ3c4LTuo","Affect-13","Shape-BK1-L","Shape-BK1-H","Affect-HS-L","Affect-HS-H",0
20,21,4170,"ehJ3c4LTuo","Affect-13","Speed-SP1-H","Speed-SP1-L","Affect-PD-L","Affect-PD-H",1
21,22,3651,"ehJ3c4LTuo","Affect-13","Speed-SP1-L","Speed-SP1-H","Affect-HS-L","Affect-HS-H",0
22,23,2789,"ehJ3c4LTuo","Affect-13","Affect-HS-L","Affect-HS-H","Speed-SP1-L","Speed-SP1-H",0
23,24,4912,"ehJ3c4LTuo","Affect-13","Affect-EB-L","Affect-EB-H","Pitch-Tone-H","Pitch-Tone-L",1
24,25,3579,"ehJ3c4LTuo","Affect-13","Size-Triangles-H","Size-Triangles-L","Affect-SC-H","Affect-SC-L",1
25,26,2605,"ehJ3c4LTuo","Affect-13","Brightness-Triangles-L","Brightness-Triangles-H","Affect-HS-L","Affect-HS-H",0
26,27,3362,"ehJ3c4LTuo","Affect-13","Affect-PD-H","Affect-PD-L","Pitch-Tone-L","Pitch-Tone-H",0
27,28,11488,"ehJ3c4LTuo","Affect-13","Affect-EB-L","Affect-EB-H","Amp-Piano-H","Amp-Piano-L",1
28,29,4676,"ehJ3c4LTuo","Affect-13","Affect-SC-H","Affect-SC-L","Color-RG-H","Color-RG-L",0
