"DataSet","Subject","Condition","TrialNum","Inducer","Concurrent","Comparison","Response","Magnitude","LitReview","Affect"
"Simulated","Amp-Size-Speed-33","Amp Size Speed",1,"Color RY","Speed","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",2,"Speed","Brightness","Brightness-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",3,"Speed","Color RY","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",4,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",5,"Color RY","Amp","Amp-Color RY",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",6,"Brightness","Speed","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",7,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",8,"Amp","Affect PD","Affect PD-Amp",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",9,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",10,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",11,"Size","Noise","Noise-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",12,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",13,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",14,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",15,"Speed","Color RY","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",16,"Pitch","Amp","Amp-Pitch",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",17,"Speed","Pitch","Pitch-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",18,"Speed","Affect PD","Affect PD-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",19,"Amp","Color RY","Amp-Color RY",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",20,"Size","Color RY","Color RY-Size",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",21,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",22,"Size","Affect PD","Affect PD-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",23,"Noise","Amp","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",24,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",25,"Noise","Size","Noise-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",26,"Pitch","Amp","Amp-Pitch",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",27,"Speed","Affect PD","Affect PD-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",28,"Amp","Pitch","Amp-Pitch",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",29,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",30,"Size","Brightness","Brightness-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",31,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",32,"Amp","Shape","Amp-Shape",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",33,"Affect PD","Amp","Affect PD-Amp",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",34,"Size","Affect PD","Affect PD-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",35,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",36,"Size","Brightness","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",37,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",38,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",39,"Affect PD","Speed","Affect PD-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",40,"Affect PD","Size","Affect PD-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",41,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",42,"Amp","Noise","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",43,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",44,"Amp","Affect PD","Affect PD-Amp",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",45,"Color RY","Size","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",46,"Color RY","Size","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",47,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",48,"Brightness","Speed","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",49,"Noise","Speed","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",50,"Speed","Noise","Noise-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",51,"Color RY","Amp","Amp-Color RY",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",52,"Amp","Noise","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",53,"Amp","Pitch","Amp-Pitch",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",54,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",55,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",56,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",57,"Brightness","Size","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",58,"Speed","Size","Size-Speed",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",59,"Speed","Pitch","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",60,"Amp","Color RY","Amp-Color RY",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",61,"Amp","Size","Amp-Size",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",62,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",63,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",64,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",65,"Brightness","Size","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",66,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",67,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",68,"Affect PD","Size","Affect PD-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",69,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",70,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",71,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",72,"Pitch","Speed","Pitch-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",73,"Shape","Size","Shape-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",74,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",75,"Size","Noise","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",76,"Color RY","Speed","Color RY-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",77,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",78,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",79,"Shape","Size","Shape-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",80,"Speed","Brightness","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",81,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",82,"Brightness","Amp","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",83,"Noise","Size","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",84,"Pitch","Size","Pitch-Size",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",85,"Brightness","Amp","Amp-Brightness",0,0,0,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",86,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",87,"Size","Color RY","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",88,"Noise","Speed","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",89,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",90,"Affect PD","Amp","Affect PD-Amp",1,1,0,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",91,"Pitch","Size","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-33","Amp Size Speed",92,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",93,"Noise","Amp","Amp-Noise",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",94,"Speed","Noise","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",95,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-33","Amp Size Speed",96,"Affect PD","Speed","Affect PD-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",1,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",2,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",3,"Shape","Size","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",4,"Size","Affect HS","Affect HS-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",5,"Affect HS","Size","Affect HS-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",6,"Affect HS","Size","Affect HS-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",7,"Color RY","Amp","Amp-Color RY",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",8,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",9,"Size","Brightness","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",10,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",11,"Color RY","Amp","Amp-Color RY",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",12,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",13,"Noise","Size","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",14,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",15,"Brightness","Amp","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",16,"Size","Brightness","Brightness-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",17,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",18,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",19,"Speed","Affect HS","Affect HS-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",20,"Speed","Noise","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",21,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",22,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",23,"Amp","Color RY","Amp-Color RY",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",24,"Size","Color RY","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",25,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",26,"Speed","Affect HS","Affect HS-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",27,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",28,"Amp","Noise","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",29,"Noise","Size","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",30,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",31,"Color RY","Size","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",32,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",33,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",34,"Brightness","Amp","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",35,"Speed","Pitch","Pitch-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",36,"Noise","Speed","Noise-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",37,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",38,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",39,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",40,"Noise","Amp","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",41,"Brightness","Speed","Brightness-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",42,"Size","Speed","Size-Speed",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",43,"Speed","Brightness","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",44,"Noise","Speed","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",45,"Speed","Color RY","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",46,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",47,"Speed","Size","Size-Speed",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",48,"Size","Color RY","Color RY-Size",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",49,"Affect HS","Speed","Affect HS-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",50,"Speed","Amp","Amp-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",51,"Amp","Color RY","Amp-Color RY",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",52,"Size","Amp","Amp-Size",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",53,"Noise","Amp","Amp-Noise",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",54,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",55,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",56,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",57,"Speed","Pitch","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",58,"Brightness","Speed","Brightness-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",59,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",60,"Pitch","Amp","Amp-Pitch",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",61,"Amp","Affect HS","Affect HS-Amp",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",62,"Amp","Speed","Amp-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",63,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",64,"Affect HS","Amp","Affect HS-Amp",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",65,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",66,"Amp","Noise","Amp-Noise",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",67,"Speed","Amp","Amp-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",68,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",69,"Pitch","Amp","Amp-Pitch",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",70,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",71,"Amp","Shape","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",72,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",73,"Brightness","Size","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",74,"Size","Noise","Noise-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",75,"Amp","Shape","Amp-Shape",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",76,"Affect HS","Speed","Affect HS-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",77,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",78,"Affect HS","Amp","Affect HS-Amp",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",79,"Brightness","Size","Brightness-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",80,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",81,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",82,"Size","Noise","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",83,"Color RY","Speed","Color RY-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",84,"Color RY","Speed","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",85,"Pitch","Size","Pitch-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",86,"Speed","Noise","Noise-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",87,"Shape","Size","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",88,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",89,"Speed","Brightness","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",90,"Size","Affect HS","Affect HS-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",91,"Color RY","Size","Color RY-Size",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",92,"Shape","Amp","Amp-Shape",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",93,"Amp","Affect HS","Affect HS-Amp",1,1,1,1
"Simulated","Amp-Size-Speed-34","Amp Size Speed",94,"Speed","Shape","Shape-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",95,"Pitch","Size","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-34","Amp Size Speed",96,"Speed","Color RY","Color RY-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",1,"Speed","Affect EB","Affect EB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",2,"Speed","Amp","Amp-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",3,"Amp","Color RB","Amp-Color RB",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",4,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",5,"Noise","Amp","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",6,"Shape","Speed","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",7,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",8,"Amp","Noise","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",9,"Speed","Shape","Shape-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",10,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",11,"Size","Amp","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",12,"Color RB","Amp","Amp-Color RB",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",13,"Size","Pitch","Pitch-Size",0,0,1,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",14,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",15,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",16,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",17,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",18,"Amp","Color RB","Amp-Color RB",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",19,"Amp","Pitch","Amp-Pitch",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",20,"Pitch","Amp","Amp-Pitch",0,0,1,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",21,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",22,"Speed","Brightness","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",23,"Speed","Noise","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",24,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",25,"Size","Shape","Shape-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",26,"Speed","Affect EB","Affect EB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",27,"Size","Brightness","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",28,"Speed","Size","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",29,"Size","Affect EB","Affect EB-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",30,"Size","Noise","Noise-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",31,"Speed","Color RB","Color RB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",32,"Size","Color RB","Color RB-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",33,"Size","Brightness","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",34,"Amp","Speed","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",35,"Affect EB","Size","Affect EB-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",36,"Color RB","Speed","Color RB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",37,"Shape","Amp","Amp-Shape",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",38,"Speed","Amp","Amp-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",39,"Amp","Noise","Amp-Noise",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",40,"Speed","Shape","Shape-Speed",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",41,"Affect EB","Amp","Affect EB-Amp",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",42,"Size","Affect EB","Affect EB-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",43,"Amp","Shape","Amp-Shape",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",44,"Brightness","Size","Brightness-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",45,"Amp","Brightness","Amp-Brightness",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",46,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",47,"Pitch","Speed","Pitch-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",48,"Size","Pitch","Pitch-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",49,"Color RB","Speed","Color RB-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",50,"Noise","Amp","Amp-Noise",0,0,0,0
"Simulated","Amp-Size-Speed-35","Amp Size Speed",51,"Noise","Speed","Noise-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",52,"Color RB","Size","Color RB-Size",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",53,"Amp","Size","Amp-Size",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",54,"Speed","Brightness","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",55,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",56,"Shape","Amp","Amp-Shape",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",57,"Size","Speed","Size-Speed",1,1,0,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",58,"Brightness","Speed","Brightness-Speed",1,1,1,1
"Simulated","Amp-Size-Speed-35","Amp Size Speed",59,"Pitch","Size","Pitch-Size",1,1,0,1
