"","DataSet","Subject","Condition","TrialNum","Inducer","Concurrent","Comparison","Response","Magnitude","LitReview","Affect"
"243","Main","0n9FgftmIS","Amp-Size-Speed",51,"Speed","Affect PD","Affect PD-Speed",1,1,1,1
"244","Main","0n9FgftmIS","Amp-Size-Speed",52,"Speed","Amp","Amp-Speed",0,0,0,0
"245","Main","0n9FgftmIS","Amp-Size-Speed",53,"Pitch","Speed","Pitch-Speed",1,1,1,1
"246","Main","0n9FgftmIS","Amp-Size-Speed",54,"Size","Speed","Size-Speed",0,0,1,0
"247","Main","0n9FgftmIS","Amp-Size-Speed",55,"Amp","Speed","Amp-Speed",0,0,0,0
"248","Main","0n9FgftmIS","Amp-Size-Speed",56,"Affect PD","Size","Affect PD-Size",0,0,1,0
"249","Main","0n9FgftmIS","Amp-Size-Speed",57,"Speed","Affect PD","Affect PD-Speed",1,1,1,1
"250","Main","0n9FgftmIS","Amp-Size-Speed",58,"Color RB","Size","Color RB-Size",1,1,0,1
"251","Main","0n9FgftmIS","Amp-Size-Speed",59,"Amp","Noise","Amp-Noise",0,0,0,0
"252","Main","0n9FgftmIS","Amp-Size-Speed",60,"Size","Color RB","Color RB-Size",1,1,0,1
"253","Main","0n9FgftmIS","Amp-Size-Speed",61,"Pitch","Amp","Amp-Pitch",1,1,0,1
"254","Main","0n9FgftmIS","Amp-Size-Speed",62,"Speed","Size","Size-Speed",0,0,1,0
"255","Main","0n9FgftmIS","Amp-Size-Speed",63,"Color RB","Speed","Color RB-Speed",1,1,1,1
"256","Main","0n9FgftmIS","Amp-Size-Speed",64,"Amp","Color RB","Amp-Color RB",1,1,1,1
"257","Main","0n9FgftmIS","Amp-Size-Speed",65,"Pitch","Size","Pitch-Size",0,0,1,0
"258","Main","0n9FgftmIS","Amp-Size-Speed",66,"Size","Amp","Amp-Size",0,0,0,0
"259","Main","0n9FgftmIS","Amp-Size-Speed",67,"Size","Speed","Size-Speed",1,1,0,1
"260","Main","0n9FgftmIS","Amp-Size-Speed",68,"Brightness","Speed","Brightness-Speed",1,1,1,1
"261","Main","0n9FgftmIS","Amp-Size-Speed",69,"Amp","Affect PD","Affect PD-Amp",1,1,0,1
"262","Main","0n9FgftmIS","Amp-Size-Speed",70,"Speed","Size","Size-Speed",0,0,1,0
"263","Main","0n9FgftmIS","Amp-Size-Speed",71,"Amp","Brightness","Amp-Brightness",1,1,1,1
"264","Main","0n9FgftmIS","Amp-Size-Speed",72,"Speed","Brightness","Brightness-Speed",1,1,1,1
"265","Main","0n9FgftmIS","Amp-Size-Speed",73,"Speed","Pitch","Pitch-Speed",1,1,1,1
"266","Main","0n9FgftmIS","Amp-Size-Speed",74,"Amp","Size","Amp-Size",1,1,1,1
"267","Main","0n9FgftmIS","Amp-Size-Speed",75,"Size","Shape","Shape-Size",0,0,1,0
"268","Main","0n9FgftmIS","Amp-Size-Speed",76,"Speed","Pitch","Pitch-Speed",1,1,1,1
"269","Main","0n9FgftmIS","Amp-Size-Speed",77,"Amp","Affect PD","Affect PD-Amp",0,0,1,0
"270","Main","0n9FgftmIS","Amp-Size-Speed",78,"Pitch","Size","Pitch-Size",1,1,0,1
"271","Main","0n9FgftmIS","Amp-Size-Speed",79,"Amp","Color RB","Amp-Color RB",1,1,1,1
"272","Main","0n9FgftmIS","Amp-Size-Speed",80,"Brightness","Size","Brightness-Size",0,0,1,0
"273","Main","0n9FgftmIS","Amp-Size-Speed",81,"Brightness","Size","Brightness-Size",0,0,1,0
"274","Main","0n9FgftmIS","Amp-Size-Speed",82,"Color RB","Size","Color RB-Size",1,1,0,1
"275","Main","0n9FgftmIS","Amp-Size-Speed",83,"Size","Color RB","Color RB-Size",1,1,0,1
"276","Main","0n9FgftmIS","Amp-Size-Speed",84,"Noise","Speed","Noise-Speed",1,1,1,1
"277","Main","0n9FgftmIS","Amp-Size-Speed",85,"Size","Brightness","Brightness-Size",1,1,0,1
"278","Main","0n9FgftmIS","Amp-Size-Speed",86,"Affect PD","Speed","Affect PD-Speed",1,1,1,1
"279","Main","0n9FgftmIS","Amp-Size-Speed",87,"Amp","Speed","Amp-Speed",0,0,0,0
"280","Main","0n9FgftmIS","Amp-Size-Speed",88,"Brightness","Amp","Amp-Brightness",0,0,0,0
"281","Main","0n9FgftmIS","Amp-Size-Speed",89,"Speed","Amp","Amp-Speed",0,0,0,0
"282","Main","0n9FgftmIS","Amp-Size-Speed",90,"Amp","Size","Amp-Size",0,0,0,0
"283","Main","0n9FgftmIS","Amp-Size-Speed",91,"Size","Speed","Size-Speed",0,0,1,0
"284","Main","0n9FgftmIS","Amp-Size-Speed",92,"Amp","Size","Amp-Size",0,0,0,0
"285","Main","0n9FgftmIS","Amp-Size-Speed",93,"Amp","Pitch","Amp-Pitch",1,1,0,1
"286","Main","0n9FgftmIS","Amp-Size-Speed",94,"Size","Speed","Size-Speed",0,0,1,0
"287","Main","0n9FgftmIS","Amp-Size-Speed",95,"Speed","Color RB","Color RB-Speed",1,1,1,1
"288","Main","0n9FgftmIS","Amp-Size-Speed",96,"Noise","Amp","Amp-Noise",0,0,0,0
"289","Main","0QKSdtytYo","Brightness-Amp-Affect",1,"Brightness","Amp","Amp-Brightness",0,0,0,0
"290","Main","0QKSdtytYo","Brightness-Amp-Affect",2,"Noise","Affect SC","Affect SC-Noise",1,1,1,1
"291","Main","0QKSdtytYo","Brightness-Amp-Affect",3,"Brightness","Affect SC","Affect SC-Brightness",1,1,1,1
"292","Main","0QKSdtytYo","Brightness-Amp-Affect",4,"Affect HS","Shape","Affect HS-Shape",1,1,1,1
"293","Main","0QKSdtytYo","Brightness-Amp-Affect",5,"Brightness","Speed","Brightness-Speed",1,1,1,1
"294","Main","0QKSdtytYo","Brightness-Amp-Affect",6,"Size","Amp","Amp-Size",1,1,1,1
"295","Main","0QKSdtytYo","Brightness-Amp-Affect",7,"Affect SC","Brightness","Affect SC-Brightness",1,1,1,1
"296","Main","0QKSdtytYo","Brightness-Amp-Affect",8,"Brightness","Pitch","Brightness-Pitch",0,0,0,0
"297","Main","0QKSdtytYo","Brightness-Amp-Affect",9,"Amp","Affect SC","Affect SC-Amp",1,1,1,1
"298","Main","0QKSdtytYo","Brightness-Amp-Affect",10,"Size","Brightness","Brightness-Size",0,0,1,0
"299","Main","0QKSdtytYo","Brightness-Amp-Affect",11,"Affect EB","Brightness","Affect EB-Brightness",1,1,1,1
"300","Main","0QKSdtytYo","Brightness-Amp-Affect",12,"Amp","Speed","Amp-Speed",0,0,0,0
"301","Main","0QKSdtytYo","Brightness-Amp-Affect",13,"Speed","Affect SC","Affect SC-Speed",1,1,1,1
"302","Main","0QKSdtytYo","Brightness-Amp-Affect",14,"Speed","Brightness","Brightness-Speed",0,0,0,0
"303","Main","0QKSdtytYo","Brightness-Amp-Affect",15,"Size","Affect SC","Affect SC-Size",1,1,0,1
"304","Main","0QKSdtytYo","Brightness-Amp-Affect",16,"Speed","Brightness","Brightness-Speed",0,0,0,0
"305","Main","0QKSdtytYo","Brightness-Amp-Affect",17,"Brightness","Amp","Amp-Brightness",0,0,0,0
"306","Main","0QKSdtytYo","Brightness-Amp-Affect",18,"Affect EB","Speed","Affect EB-Speed",1,1,1,1
"307","Main","0QKSdtytYo","Brightness-Amp-Affect",19,"Amp","Pitch","Amp-Pitch",1,1,0,1
"308","Main","0QKSdtytYo","Brightness-Amp-Affect",20,"Affect HS","Noise","Affect HS-Noise",0,0,1,1
"309","Main","0QKSdtytYo","Brightness-Amp-Affect",21,"Brightness","Noise","Brightness-Noise",0,0,0,0
"310","Main","0QKSdtytYo","Brightness-Amp-Affect",22,"Affect EB","Noise","Affect EB-Noise",1,1,1,0
"311","Main","0QKSdtytYo","Brightness-Amp-Affect",23,"Affect SC","Brightness","Affect SC-Brightness",1,1,1,1
"312","Main","0QKSdtytYo","Brightness-Amp-Affect",24,"Color RG","Affect PD","Affect PD-Color RG",1,1,0,0
"313","Main","0QKSdtytYo","Brightness-Amp-Affect",25,"Affect EB","Pitch","Affect EB-Pitch",0,0,0,0
"314","Main","0QKSdtytYo","Brightness-Amp-Affect",26,"Amp","Affect SC","Affect SC-Amp",0,0,0,0
"315","Main","0QKSdtytYo","Brightness-Amp-Affect",27,"Brightness","Pitch","Brightness-Pitch",0,0,0,0
"316","Main","0QKSdtytYo","Brightness-Amp-Affect",28,"Pitch","Affect SC","Affect SC-Pitch",0,0,0,0
"317","Main","0QKSdtytYo","Brightness-Amp-Affect",29,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"318","Main","0QKSdtytYo","Brightness-Amp-Affect",30,"Noise","Affect PD","Affect PD-Noise",1,1,0,0
"319","Main","0QKSdtytYo","Brightness-Amp-Affect",31,"Size","Amp","Amp-Size",0,0,0,0
"320","Main","0QKSdtytYo","Brightness-Amp-Affect",32,"Amp","Affect PD","Affect PD-Amp",0,0,1,0
"321","Main","0QKSdtytYo","Brightness-Amp-Affect",33,"Amp","Size","Amp-Size",0,0,0,0
"322","Main","0QKSdtytYo","Brightness-Amp-Affect",34,"Pitch","Affect PD","Affect PD-Pitch",1,1,1,1
"323","Main","0QKSdtytYo","Brightness-Amp-Affect",35,"Brightness","Shape","Brightness-Shape",1,1,1,1
"324","Main","0QKSdtytYo","Brightness-Amp-Affect",36,"Affect HS","Speed","Affect HS-Speed",0,0,0,0
"325","Main","0QKSdtytYo","Brightness-Amp-Affect",37,"Amp","Speed","Amp-Speed",0,0,0,0
"326","Main","0QKSdtytYo","Brightness-Amp-Affect",38,"Brightness","Affect PD","Affect PD-Brightness",1,1,1,1
"327","Main","0QKSdtytYo","Brightness-Amp-Affect",39,"Shape","Brightness","Brightness-Shape",0,0,0,0
"328","Main","0QKSdtytYo","Brightness-Amp-Affect",40,"Brightness","Amp","Amp-Brightness",1,1,1,1
"329","Main","0QKSdtytYo","Brightness-Amp-Affect",41,"Affect HS","Color RG","Affect HS-Color RG",0,0,1,1
"330","Main","0QKSdtytYo","Brightness-Amp-Affect",42,"Amp","Noise","Amp-Noise",1,1,1,1
"331","Main","0QKSdtytYo","Brightness-Amp-Affect",43,"Amp","Shape","Amp-Shape",1,1,1,1
"332","Main","0QKSdtytYo","Brightness-Amp-Affect",44,"Speed","Amp","Amp-Speed",1,1,1,1
"333","Main","0QKSdtytYo","Brightness-Amp-Affect",45,"Affect EB","Amp","Affect EB-Amp",0,0,0,0
"334","Main","0QKSdtytYo","Brightness-Amp-Affect",46,"Shape","Brightness","Brightness-Shape",0,0,0,0
"335","Main","0QKSdtytYo","Brightness-Amp-Affect",47,"Amp","Color RG","Amp-Color RG",0,0,0,0
"336","Main","0QKSdtytYo","Brightness-Amp-Affect",48,"Brightness","Color RG","Brightness-Color RG",1,1,0,1
"337","Main","0QKSdtytYo","Brightness-Amp-Affect",49,"Amp","Affect SC","Affect SC-Amp",1,1,1,1
"338","Main","0QKSdtytYo","Brightness-Amp-Affect",50,"Pitch","Amp","Amp-Pitch",1,1,0,1
"339","Main","0QKSdtytYo","Brightness-Amp-Affect",51,"Pitch","Brightness","Brightness-Pitch",0,0,0,0
"340","Main","0QKSdtytYo","Brightness-Amp-Affect",52,"Color RG","Brightness","Brightness-Color RG",0,0,1,0
"341","Main","0QKSdtytYo","Brightness-Amp-Affect",53,"Affect SC","Amp","Affect SC-Amp",1,1,1,1
"342","Main","0QKSdtytYo","Brightness-Amp-Affect",54,"Amp","Brightness","Amp-Brightness",0,0,0,0
"343","Main","0QKSdtytYo","Brightness-Amp-Affect",55,"Brightness","Affect SC","Affect SC-Brightness",1,1,1,1
"344","Main","0QKSdtytYo","Brightness-Amp-Affect",56,"Color RG","Amp","Amp-Color RG",1,1,1,1
"345","Main","0QKSdtytYo","Brightness-Amp-Affect",57,"Pitch","Amp","Amp-Pitch",1,1,0,1
"346","Main","0QKSdtytYo","Brightness-Amp-Affect",58,"Amp","Shape","Amp-Shape",0,0,0,0
"347","Main","0QKSdtytYo","Brightness-Amp-Affect",59,"Shape","Affect PD","Affect PD-Shape",0,0,0,1
"348","Main","0QKSdtytYo","Brightness-Amp-Affect",60,"Affect HS","Size","Affect HS-Size",0,0,1,0
"349","Main","0QKSdtytYo","Brightness-Amp-Affect",61,"Noise","Brightness","Brightness-Noise",0,0,0,0
"350","Main","0QKSdtytYo","Brightness-Amp-Affect",62,"Brightness","Speed","Brightness-Speed",1,1,1,1
"351","Main","0QKSdtytYo","Brightness-Amp-Affect",63,"Amp","Brightness","Amp-Brightness",1,1,1,1
"352","Main","0QKSdtytYo","Brightness-Amp-Affect",64,"Affect HS","Pitch","Affect HS-Pitch",1,1,1,1
"353","Main","0QKSdtytYo","Brightness-Amp-Affect",65,"Shape","Amp","Amp-Shape",0,0,0,0
"354","Main","0QKSdtytYo","Brightness-Amp-Affect",66,"Brightness","Shape","Brightness-Shape",1,1,1,1
"355","Main","0QKSdtytYo","Brightness-Amp-Affect",67,"Speed","Affect PD","Affect PD-Speed",1,1,1,1
"356","Main","0QKSdtytYo","Brightness-Amp-Affect",68,"Noise","Amp","Amp-Noise",0,0,0,0
"357","Main","0QKSdtytYo","Brightness-Amp-Affect",69,"Color RG","Amp","Amp-Color RG",1,1,1,1
"358","Main","0QKSdtytYo","Brightness-Amp-Affect",70,"Brightness","Affect SC","Affect SC-Brightness",1,1,1,1
"359","Main","0QKSdtytYo","Brightness-Amp-Affect",71,"Noise","Brightness","Brightness-Noise",1,1,1,1
"360","Main","0QKSdtytYo","Brightness-Amp-Affect",72,"Affect EB","Color RG","Affect EB-Color RG",1,1,0,0
"361","Main","0QKSdtytYo","Brightness-Amp-Affect",73,"Affect HS","Amp","Affect HS-Amp",0,0,0,0
"362","Main","0QKSdtytYo","Brightness-Amp-Affect",74,"Affect EB","Size","Affect EB-Size",1,1,0,1
"363","Main","0QKSdtytYo","Brightness-Amp-Affect",75,"Brightness","Size","Brightness-Size",1,1,0,1
"364","Main","0QKSdtytYo","Brightness-Amp-Affect",76,"Speed","Amp","Amp-Speed",1,1,1,1
"365","Main","0QKSdtytYo","Brightness-Amp-Affect",77,"Affect EB","Shape","Affect EB-Shape",0,0,0,0
"366","Main","0QKSdtytYo","Brightness-Amp-Affect",78,"Amp","Pitch","Amp-Pitch",1,1,0,1
"367","Main","0QKSdtytYo","Brightness-Amp-Affect",79,"Amp","Brightness","Amp-Brightness",1,1,1,1
"368","Main","0QKSdtytYo","Brightness-Amp-Affect",80,"Brightness","Color RG","Brightness-Color RG",1,1,0,1
"369","Main","0QKSdtytYo","Brightness-Amp-Affect",81,"Brightness","Size","Brightness-Size",0,0,1,0
"370","Main","0QKSdtytYo","Brightness-Amp-Affect",82,"Shape","Amp","Amp-Shape",0,0,0,0
"371","Main","0QKSdtytYo","Brightness-Amp-Affect",83,"Affect HS","Brightness","Affect HS-Brightness",0,0,0,0
"372","Main","0QKSdtytYo","Brightness-Amp-Affect",84,"Color RG","Brightness","Brightness-Color RG",1,1,0,1
"373","Main","0QKSdtytYo","Brightness-Amp-Affect",85,"Amp","Color RG","Amp-Color RG",1,1,1,1
"374","Main","0QKSdtytYo","Brightness-Amp-Affect",86,"Size","Affect PD","Affect PD-Size",1,1,0,1
"375","Main","0QKSdtytYo","Brightness-Amp-Affect",87,"Brightness","Amp","Amp-Brightness",1,1,1,1
"376","Main","0QKSdtytYo","Brightness-Amp-Affect",88,"Amp","Brightness","Amp-Brightness",1,1,1,1
"377","Main","0QKSdtytYo","Brightness-Amp-Affect",89,"Color RG","Affect SC","Affect SC-Color RG",1,1,1,1
"378","Main","0QKSdtytYo","Brightness-Amp-Affect",90,"Brightness","Noise","Brightness-Noise",0,0,0,0
"379","Main","0QKSdtytYo","Brightness-Amp-Affect",91,"Size","Brightness","Brightness-Size",0,0,1,0
"380","Main","0QKSdtytYo","Brightness-Amp-Affect",92,"Noise","Amp","Amp-Noise",0,0,0,0
"381","Main","0QKSdtytYo","Brightness-Amp-Affect",93,"Shape","Affect SC","Affect SC-Shape",1,1,1,1
"382","Main","0QKSdtytYo","Brightness-Amp-Affect",94,"Affect SC","Amp","Affect SC-Amp",1,1,1,1
"383","Main","0QKSdtytYo","Brightness-Amp-Affect",95,"Amp","Noise","Amp-Noise",0,0,0,0
"384","Main","0QKSdtytYo","Brightness-Amp-Affect",96,"Amp","Size","Amp-Size",0,0,0,0
"385","Main","14Kcp8eWnj","Noise-Brightness-Color",1,"Brightness","Pitch","Brightness-Pitch",1,1,1,1
"386","Main","14Kcp8eWnj","Noise-Brightness-Color",2,"Color RB","Brightness","Brightness-Color RB",0,0,0,0
"387","Main","14Kcp8eWnj","Noise-Brightness-Color",3,"Noise","Affect HS","Affect HS-Noise",0,0,1,1
"388","Main","14Kcp8eWnj","Noise-Brightness-Color",4,"Noise","Pitch","Noise-Pitch",1,1,0,0
"389","Main","14Kcp8eWnj","Noise-Brightness-Color",5,"Color YB","Amp","Amp-Color YB",1,1,1,1
"390","Main","14Kcp8eWnj","Noise-Brightness-Color",6,"Noise","Color RB","Color RB-Noise",1,1,1,0
"391","Main","14Kcp8eWnj","Noise-Brightness-Color",7,"Brightness","Noise","Brightness-Noise",1,1,1,1
"392","Main","14Kcp8eWnj","Noise-Brightness-Color",8,"Brightness","Speed","Brightness-Speed",0,0,0,0
"393","Main","14Kcp8eWnj","Noise-Brightness-Color",9,"Brightness","Shape","Brightness-Shape",1,1,1,1
"394","Main","14Kcp8eWnj","Noise-Brightness-Color",10,"Pitch","Color RB","Color RB-Pitch",0,0,0,0
"395","Main","14Kcp8eWnj","Noise-Brightness-Color",11,"Size","Color RB","Color RB-Size",0,0,1,0
"396","Main","14Kcp8eWnj","Noise-Brightness-Color",12,"Color RY","Noise","Color RY-Noise",1,1,1,0
"397","Main","14Kcp8eWnj","Noise-Brightness-Color",13,"Noise","Color RG","Color RG-Noise",1,1,1,0
"398","Main","14Kcp8eWnj","Noise-Brightness-Color",14,"Amp","Color RG","Amp-Color RG",0,0,0,0
"399","Main","14Kcp8eWnj","Noise-Brightness-Color",15,"Shape","Noise","Noise-Shape",0,0,0,1
"400","Main","14Kcp8eWnj","Noise-Brightness-Color",16,"Color YB","Size","Color YB-Size",0,0,1,0
"401","Main","14Kcp8eWnj","Noise-Brightness-Color",17,"Affect HS","Brightness","Affect HS-Brightness",0,0,0,0
"402","Main","14Kcp8eWnj","Noise-Brightness-Color",18,"Color RY","Affect HS","Affect HS-Color RY",0,0,1,1
"403","Main","14Kcp8eWnj","Noise-Brightness-Color",19,"Color YB","Speed","Color YB-Speed",1,1,1,1
"404","Main","14Kcp8eWnj","Noise-Brightness-Color",20,"Shape","Color RG","Color RG-Shape",0,0,0,1
"405","Main","14Kcp8eWnj","Noise-Brightness-Color",21,"Brightness","Color RG","Brightness-Color RG",1,1,0,1
"406","Main","14Kcp8eWnj","Noise-Brightness-Color",22,"Noise","Color RB","Color RB-Noise",0,0,0,1
"407","Main","14Kcp8eWnj","Noise-Brightness-Color",23,"Brightness","Noise","Brightness-Noise",1,1,1,1
"408","Main","14Kcp8eWnj","Noise-Brightness-Color",24,"Noise","Brightness","Brightness-Noise",0,0,0,0
"409","Main","14Kcp8eWnj","Noise-Brightness-Color",25,"Affect HS","Noise","Affect HS-Noise",1,1,0,0
"410","Main","14Kcp8eWnj","Noise-Brightness-Color",26,"Amp","Noise","Amp-Noise",0,0,0,0
"411","Main","14Kcp8eWnj","Noise-Brightness-Color",27,"Color YB","Noise","Color YB-Noise",0,0,0,0
"412","Main","14Kcp8eWnj","Noise-Brightness-Color",28,"Affect HS","Color RB","Affect HS-Color RB",0,0,0,0
"413","Main","14Kcp8eWnj","Noise-Brightness-Color",29,"Color YB","Brightness","Brightness-Color YB",1,1,1,1
"414","Main","14Kcp8eWnj","Noise-Brightness-Color",30,"Shape","Noise","Noise-Shape",0,0,0,1
"415","Main","14Kcp8eWnj","Noise-Brightness-Color",31,"Color YB","Shape","Color YB-Shape",0,0,0,0
"416","Main","14Kcp8eWnj","Noise-Brightness-Color",32,"Brightness","Color RB","Brightness-Color RB",0,0,0,0
"417","Main","14Kcp8eWnj","Noise-Brightness-Color",33,"Noise","Speed","Noise-Speed",1,1,1,1
"418","Main","14Kcp8eWnj","Noise-Brightness-Color",34,"Brightness","Speed","Brightness-Speed",1,1,1,1
"419","Main","14Kcp8eWnj","Noise-Brightness-Color",35,"Noise","Speed","Noise-Speed",0,0,0,0
"420","Main","14Kcp8eWnj","Noise-Brightness-Color",36,"Noise","Amp","Amp-Noise",1,1,1,1
"421","Main","14Kcp8eWnj","Noise-Brightness-Color",37,"Amp","Brightness","Amp-Brightness",0,0,0,0
"422","Main","14Kcp8eWnj","Noise-Brightness-Color",38,"Brightness","Color RB","Brightness-Color RB",0,0,0,0
"423","Main","14Kcp8eWnj","Noise-Brightness-Color",39,"Pitch","Noise","Noise-Pitch",0,0,1,1
"424","Main","14Kcp8eWnj","Noise-Brightness-Color",40,"Brightness","Size","Brightness-Size",0,0,1,0
"425","Main","14Kcp8eWnj","Noise-Brightness-Color",41,"Color RY","Amp","Amp-Color RY",1,1,1,1
"426","Main","14Kcp8eWnj","Noise-Brightness-Color",42,"Amp","Noise","Amp-Noise",0,0,0,0
"427","Main","14Kcp8eWnj","Noise-Brightness-Color",43,"Affect HS","Noise","Affect HS-Noise",1,1,0,0
"428","Main","14Kcp8eWnj","Noise-Brightness-Color",44,"Size","Noise","Noise-Size",0,0,1,0
"429","Main","14Kcp8eWnj","Noise-Brightness-Color",45,"Pitch","Color RG","Color RG-Pitch",0,0,1,1
"430","Main","14Kcp8eWnj","Noise-Brightness-Color",46,"Speed","Color RB","Color RB-Speed",0,0,0,0
"431","Main","14Kcp8eWnj","Noise-Brightness-Color",47,"Noise","Amp","Amp-Noise",1,1,1,1
"432","Main","14Kcp8eWnj","Noise-Brightness-Color",48,"Color RB","Noise","Color RB-Noise",0,0,0,1
"433","Main","14Kcp8eWnj","Noise-Brightness-Color",49,"Brightness","Noise","Brightness-Noise",1,1,1,1
"434","Main","14Kcp8eWnj","Noise-Brightness-Color",50,"Color YB","Pitch","Color YB-Pitch",1,1,1,1
"435","Main","14Kcp8eWnj","Noise-Brightness-Color",51,"Pitch","Noise","Noise-Pitch",1,1,0,0
"436","Main","14Kcp8eWnj","Noise-Brightness-Color",52,"Speed","Color RG","Color RG-Speed",1,1,1,1
"437","Main","14Kcp8eWnj","Noise-Brightness-Color",53,"Noise","Affect HS","Affect HS-Noise",1,1,0,0
"438","Main","14Kcp8eWnj","Noise-Brightness-Color",54,"Noise","Brightness","Brightness-Noise",1,1,1,1
"439","Main","14Kcp8eWnj","Noise-Brightness-Color",55,"Pitch","Brightness","Brightness-Pitch",0,0,0,0
"440","Main","14Kcp8eWnj","Noise-Brightness-Color",56,"Pitch","Brightness","Brightness-Pitch",1,1,1,1
"441","Main","14Kcp8eWnj","Noise-Brightness-Color",57,"Noise","Brightness","Brightness-Noise",1,1,1,1
"442","Main","14Kcp8eWnj","Noise-Brightness-Color",58,"Speed","Noise","Noise-Speed",0,0,0,0
"443","Main","14Kcp8eWnj","Noise-Brightness-Color",59,"Brightness","Pitch","Brightness-Pitch",1,1,1,1
"444","Main","14Kcp8eWnj","Noise-Brightness-Color",60,"Size","Brightness","Brightness-Size",1,1,0,1
"445","Main","14Kcp8eWnj","Noise-Brightness-Color",61,"Shape","Brightness","Brightness-Shape",1,1,1,1
"446","Main","14Kcp8eWnj","Noise-Brightness-Color",62,"Brightness","Noise","Brightness-Noise",0,0,0,0
"447","Main","14Kcp8eWnj","Noise-Brightness-Color",63,"Speed","Brightness","Brightness-Speed",1,1,1,1
"448","Main","14Kcp8eWnj","Noise-Brightness-Color",64,"Color RY","Pitch","Color RY-Pitch",1,1,0,1
"449","Main","14Kcp8eWnj","Noise-Brightness-Color",65,"Speed","Brightness","Brightness-Speed",0,0,0,0
"450","Main","14Kcp8eWnj","Noise-Brightness-Color",66,"Noise","Color RB","Color RB-Noise",0,0,0,1
"451","Main","14Kcp8eWnj","Noise-Brightness-Color",67,"Color RB","Noise","Color RB-Noise",1,1,1,0
"452","Main","14Kcp8eWnj","Noise-Brightness-Color",68,"Color RY","Speed","Color RY-Speed",1,1,1,1
"453","Main","14Kcp8eWnj","Noise-Brightness-Color",69,"Noise","Shape","Noise-Shape",0,0,0,1
"454","Main","14Kcp8eWnj","Noise-Brightness-Color",70,"Color RY","Shape","Color RY-Shape",1,1,1,1
"455","Main","14Kcp8eWnj","Noise-Brightness-Color",71,"Color RB","Brightness","Brightness-Color RB",0,0,0,0
"456","Main","14Kcp8eWnj","Noise-Brightness-Color",72,"Brightness","Affect HS","Affect HS-Brightness",1,1,1,1
"457","Main","14Kcp8eWnj","Noise-Brightness-Color",73,"Size","Color RG","Color RG-Size",0,0,1,0
"458","Main","14Kcp8eWnj","Noise-Brightness-Color",74,"Noise","Size","Noise-Size",1,1,0,1
"459","Main","14Kcp8eWnj","Noise-Brightness-Color",75,"Size","Noise","Noise-Size",1,1,0,1
"460","Main","14Kcp8eWnj","Noise-Brightness-Color",76,"Affect HS","Brightness","Affect HS-Brightness",0,0,0,0
"461","Main","14Kcp8eWnj","Noise-Brightness-Color",77,"Color RY","Brightness","Brightness-Color RY",0,0,1,0
"462","Main","14Kcp8eWnj","Noise-Brightness-Color",78,"Brightness","Amp","Amp-Brightness",0,0,0,0
"463","Main","14Kcp8eWnj","Noise-Brightness-Color",79,"Amp","Brightness","Amp-Brightness",0,0,0,0
"464","Main","14Kcp8eWnj","Noise-Brightness-Color",80,"Size","Brightness","Brightness-Size",0,0,1,0
"465","Main","14Kcp8eWnj","Noise-Brightness-Color",81,"Speed","Noise","Noise-Speed",0,0,0,0
"466","Main","14Kcp8eWnj","Noise-Brightness-Color",82,"Shape","Brightness","Brightness-Shape",1,1,1,1
"467","Main","14Kcp8eWnj","Noise-Brightness-Color",83,"Brightness","Amp","Amp-Brightness",0,0,0,0
"468","Main","14Kcp8eWnj","Noise-Brightness-Color",84,"Noise","Pitch","Noise-Pitch",0,0,1,1
"469","Main","14Kcp8eWnj","Noise-Brightness-Color",85,"Brightness","Affect HS","Affect HS-Brightness",1,1,1,1
"470","Main","14Kcp8eWnj","Noise-Brightness-Color",86,"Brightness","Size","Brightness-Size",0,0,1,0
"471","Main","14Kcp8eWnj","Noise-Brightness-Color",87,"Brightness","Shape","Brightness-Shape",1,1,1,1
"472","Main","14Kcp8eWnj","Noise-Brightness-Color",88,"Amp","Color RB","Amp-Color RB",0,0,0,0
"473","Main","14Kcp8eWnj","Noise-Brightness-Color",89,"Shape","Color RB","Color RB-Shape",1,1,1,1
"474","Main","14Kcp8eWnj","Noise-Brightness-Color",90,"Noise","Shape","Noise-Shape",0,0,0,1
