,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
46,47.0,7203.0,luDEdS0mFw,Color-16,Amp-Tone-L,Amp-Tone-H,Color-RY-H,Color-RY-L,1
47,48.0,4277.0,luDEdS0mFw,Color-16,Color-YB-L,Color-YB-H,Brightness-Circles-L,Brightness-Circles-H,0
48,49.0,6363.0,luDEdS0mFw,Color-16,Noise-Piano-L,Noise-Piano-H,Color-RY-H,Color-RY-L,1
49,50.0,5857.0,luDEdS0mFw,Color-16,Brightness-Circles-H,Brightness-Circles-L,Color-RB-H,Color-RB-L,0
50,51.0,2667.0,luDEdS0mFw,Color-16,Color-YB-L,Color-YB-H,Shape-BK1-L,Shape-BK1-H,0
51,52.0,5509.0,luDEdS0mFw,Color-16,Color-YB-L,Color-YB-H,Size-Circles-L,Size-Circles-H,1
52,53.0,4483.0,luDEdS0mFw,Color-16,Color-YB-L,Color-YB-H,Pitch-Tone-L,Pitch-Tone-H,0
53,54.0,4747.0,luDEdS0mFw,Color-16,Color-RG-H,Color-RG-L,Pitch-Tone-L,Pitch-Tone-H,1
54,55.0,10187.0,luDEdS0mFw,Color-16,Amp-Tone-H,Amp-Tone-L,Color-RG-L,Color-RG-H,1
55,56.0,4285.0,luDEdS0mFw,Color-16,Shape-BK1-H,Shape-BK1-L,Color-RG-L,Color-RG-H,1
56,57.0,3740.0,luDEdS0mFw,Color-16,Size-Circles-L,Size-Circles-H,Color-RY-H,Color-RY-L,0
57,58.0,3254.0,luDEdS0mFw,Color-16,Color-RG-H,Color-RG-L,Affect-SC-L,Affect-SC-H,1
58,59.0,3061.0,luDEdS0mFw,Color-16,Color-RG-H,Color-RG-L,Speed-SP1-L,Speed-SP1-H,1
59,60.0,4172.0,luDEdS0mFw,Color-16,Color-RG-H,Color-RG-L,Size-Circles-L,Size-Circles-H,0
60,61.0,4268.0,luDEdS0mFw,Color-16,Color-RB-H,Color-RB-L,Amp-Tone-H,Amp-Tone-L,0
61,62.0,8379.0,luDEdS0mFw,Color-16,Color-RG-H,Color-RG-L,Noise-Piano-L,Noise-Piano-H,1
62,63.0,5092.0,luDEdS0mFw,Color-16,Pitch-Tone-H,Pitch-Tone-L,Color-RG-L,Color-RG-H,1
63,64.0,4294.0,luDEdS0mFw,Color-16,Color-RY-L,Color-RY-H,Shape-BK1-H,Shape-BK1-L,1
0,1.0,3749.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Speed-SP2-H,Speed-SP2-L,1
1,2.0,3054.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Affect-SC-H,Affect-SC-L,1
2,3.0,6039.0,mQxCE7FoUN,Color-23,Pitch-Hum-L,Pitch-Hum-H,Color-RY-H,Color-RY-L,0
3,4.0,8061.0,mQxCE7FoUN,Color-23,Pitch-Hum-H,Pitch-Hum-L,Color-RG-L,Color-RG-H,0
4,5.0,4110.0,mQxCE7FoUN,Color-23,Speed-SP2-L,Speed-SP2-H,Color-RY-H,Color-RY-L,1
5,6.0,2801.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Size-Squares-H,Size-Squares-L,1
6,7.0,4659.0,mQxCE7FoUN,Color-23,Noise-Tone-H,Noise-Tone-L,Color-RG-L,Color-RG-H,1
7,8.0,6597.0,mQxCE7FoUN,Color-23,Affect-SC-H,Affect-SC-L,Color-YB-H,Color-YB-L,0
8,9.0,4233.0,mQxCE7FoUN,Color-23,Speed-SP2-H,Speed-SP2-L,Color-YB-H,Color-YB-L,0
9,10.0,3568.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Shape-BK2-H,Shape-BK2-L,1
10,11.0,3076.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Size-Squares-H,Size-Squares-L,0
11,12.0,5437.0,mQxCE7FoUN,Color-23,Pitch-Hum-L,Pitch-Hum-H,Color-RB-L,Color-RB-H,1
12,13.0,3413.0,mQxCE7FoUN,Color-23,Size-Squares-L,Size-Squares-H,Color-RY-H,Color-RY-L,1
13,14.0,4818.0,mQxCE7FoUN,Color-23,Amp-Tone-H,Amp-Tone-L,Color-YB-H,Color-YB-L,0
14,15.0,2888.0,mQxCE7FoUN,Color-23,Shape-BK2-H,Shape-BK2-L,Color-RG-L,Color-RG-H,1
15,16.0,4542.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Noise-Tone-L,Noise-Tone-H,0
16,17.0,3124.0,mQxCE7FoUN,Color-23,Shape-BK2-L,Shape-BK2-H,Color-RB-L,Color-RB-H,0
17,18.0,2925.0,mQxCE7FoUN,Color-23,Brightness-Triangles-H,Brightness-Triangles-L,Color-RG-L,Color-RG-H,0
18,19.0,4713.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Amp-Tone-H,Amp-Tone-L,0
19,20.0,2678.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Affect-SC-L,Affect-SC-H,1
20,21.0,3321.0,mQxCE7FoUN,Color-23,Brightness-Triangles-L,Brightness-Triangles-H,Color-RB-L,Color-RB-H,1
21,22.0,5447.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Pitch-Hum-L,Pitch-Hum-H,1
22,23.0,4483.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Amp-Tone-L,Amp-Tone-H,0
23,24.0,6745.0,mQxCE7FoUN,Color-23,Noise-Tone-H,Noise-Tone-L,Color-YB-H,Color-YB-L,0
24,25.0,6505.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Noise-Tone-L,Noise-Tone-H,1
25,26.0,7170.0,mQxCE7FoUN,Color-23,Size-Squares-L,Size-Squares-H,Color-RB-L,Color-RB-H,0
26,27.0,3534.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Speed-SP2-H,Speed-SP2-L,0
27,28.0,3399.0,mQxCE7FoUN,Color-23,Size-Squares-H,Size-Squares-L,Color-YB-H,Color-YB-L,0
28,29.0,3003.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Speed-SP2-L,Speed-SP2-H,0
29,30.0,4516.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Amp-Tone-H,Amp-Tone-L,1
30,31.0,4515.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Noise-Tone-H,Noise-Tone-L,1
31,32.0,3120.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Shape-BK2-L,Shape-BK2-H,0
32,33.0,4252.0,mQxCE7FoUN,Color-23,Amp-Tone-L,Amp-Tone-H,Color-RY-H,Color-RY-L,1
33,34.0,3636.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Shape-BK2-H,Shape-BK2-L,0
34,35.0,4912.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Noise-Tone-H,Noise-Tone-L,0
35,36.0,2189.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Size-Squares-L,Size-Squares-H,0
36,37.0,4167.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Amp-Tone-L,Amp-Tone-H,1
37,38.0,5354.0,mQxCE7FoUN,Color-23,Pitch-Hum-H,Pitch-Hum-L,Color-YB-H,Color-YB-L,1
38,39.0,2747.0,mQxCE7FoUN,Color-23,Brightness-Triangles-H,Brightness-Triangles-L,Color-YB-H,Color-YB-L,0
39,40.0,2827.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Affect-SC-L,Affect-SC-H,0
40,41.0,3484.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Pitch-Hum-H,Pitch-Hum-L,0
41,42.0,2139.0,mQxCE7FoUN,Color-23,Affect-SC-L,Affect-SC-H,Color-RB-L,Color-RB-H,0
42,43.0,2379.0,mQxCE7FoUN,Color-23,Shape-BK2-H,Shape-BK2-L,Color-YB-H,Color-YB-L,0
43,44.0,3972.0,mQxCE7FoUN,Color-23,Amp-Tone-H,Amp-Tone-L,Color-RG-L,Color-RG-H,1
44,45.0,13884.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Affect-SC-H,Affect-SC-L,0
45,46.0,4104.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Brightness-Triangles-H,Brightness-Triangles-L,1
46,47.0,3664.0,mQxCE7FoUN,Color-23,Speed-SP2-H,Speed-SP2-L,Color-RG-L,Color-RG-H,1
47,48.0,1900.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Size-Squares-L,Size-Squares-H,1
48,49.0,3251.0,mQxCE7FoUN,Color-23,Brightness-Triangles-L,Brightness-Triangles-H,Color-RY-H,Color-RY-L,1
49,50.0,2734.0,mQxCE7FoUN,Color-23,Color-RY-L,Color-RY-H,Brightness-Triangles-H,Brightness-Triangles-L,1
50,51.0,2420.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Speed-SP2-L,Speed-SP2-H,1
51,52.0,4012.0,mQxCE7FoUN,Color-23,Noise-Tone-L,Noise-Tone-H,Color-RB-L,Color-RB-H,0
52,53.0,2418.0,mQxCE7FoUN,Color-23,Affect-SC-L,Affect-SC-H,Color-RY-H,Color-RY-L,1
53,54.0,2115.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Shape-BK2-L,Shape-BK2-H,1
54,55.0,2098.0,mQxCE7FoUN,Color-23,Shape-BK2-L,Shape-BK2-H,Color-RY-H,Color-RY-L,1
55,56.0,3242.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Pitch-Hum-L,Pitch-Hum-H,0
56,57.0,3566.0,mQxCE7FoUN,Color-23,Noise-Tone-L,Noise-Tone-H,Color-RY-H,Color-RY-L,1
57,58.0,2741.0,mQxCE7FoUN,Color-23,Color-RB-L,Color-RB-H,Brightness-Triangles-L,Brightness-Triangles-H,0
58,59.0,2209.0,mQxCE7FoUN,Color-23,Color-RG-H,Color-RG-L,Brightness-Triangles-L,Brightness-Triangles-H,1
59,60.0,2713.0,mQxCE7FoUN,Color-23,Affect-SC-H,Affect-SC-L,Color-RG-L,Color-RG-H,1
60,61.0,2048.0,mQxCE7FoUN,Color-23,Size-Squares-H,Size-Squares-L,Color-RG-L,Color-RG-H,1
61,62.0,4227.0,mQxCE7FoUN,Color-23,Color-YB-H,Color-YB-L,Pitch-Hum-H,Pitch-Hum-L,1
62,63.0,2956.0,mQxCE7FoUN,Color-23,Speed-SP2-L,Speed-SP2-H,Color-RB-L,Color-RB-H,0
63,64.0,3613.0,mQxCE7FoUN,Color-23,Amp-Tone-L,Amp-Tone-H,Color-RB-L,Color-RB-H,0
0,1.0,9000.0,np5qVnwWyv,Color-51,Shape-BK1-H,Shape-BK1-L,Color-YB-L,Color-YB-H,0
1,2.0,4438.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Size-Circles-L,Size-Circles-H,0
2,3.0,6133.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Affect-EB-H,Affect-EB-L,0
3,4.0,6099.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Speed-SP1-H,Speed-SP1-L,0
4,5.0,6578.0,np5qVnwWyv,Color-51,Size-Circles-L,Size-Circles-H,Color-RG-H,Color-RG-L,1
5,6.0,14978.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Pitch-Pulse-H,Pitch-Pulse-L,1
6,7.0,8760.0,np5qVnwWyv,Color-51,Brightness-Circles-L,Brightness-Circles-H,Color-RG-H,Color-RG-L,0
7,8.0,9337.0,np5qVnwWyv,Color-51,Noise-Hum-H,Noise-Hum-L,Color-RB-H,Color-RB-L,1
8,9.0,4819.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Brightness-Circles-L,Brightness-Circles-H,1
9,10.0,16428.0,np5qVnwWyv,Color-51,Pitch-Pulse-H,Pitch-Pulse-L,Color-RB-H,Color-RB-L,1
10,11.0,8101.0,np5qVnwWyv,Color-51,Amp-Tone-H,Amp-Tone-L,Color-YB-L,Color-YB-H,1
11,12.0,6451.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Size-Circles-H,Size-Circles-L,1
12,13.0,8081.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Pitch-Pulse-L,Pitch-Pulse-H,0
13,14.0,4142.0,np5qVnwWyv,Color-51,Brightness-Circles-L,Brightness-Circles-H,Color-RY-L,Color-RY-H,1
14,15.0,6150.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Noise-Hum-H,Noise-Hum-L,1
15,16.0,9066.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Amp-Tone-H,Amp-Tone-L,1
16,17.0,6522.0,np5qVnwWyv,Color-51,Noise-Hum-L,Noise-Hum-H,Color-RG-H,Color-RG-L,0
17,18.0,5845.0,np5qVnwWyv,Color-51,Speed-SP1-H,Speed-SP1-L,Color-RB-H,Color-RB-L,0
18,19.0,6638.0,np5qVnwWyv,Color-51,Noise-Hum-L,Noise-Hum-H,Color-RY-L,Color-RY-H,1
19,20.0,18349.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Noise-Hum-L,Noise-Hum-H,0
20,21.0,4874.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Shape-BK1-H,Shape-BK1-L,0
21,22.0,9108.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Shape-BK1-H,Shape-BK1-L,1
22,23.0,3661.0,np5qVnwWyv,Color-51,Brightness-Circles-H,Brightness-Circles-L,Color-YB-L,Color-YB-H,1
23,24.0,4762.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Affect-EB-L,Affect-EB-H,0
24,25.0,3879.0,np5qVnwWyv,Color-51,Shape-BK1-L,Shape-BK1-H,Color-RY-L,Color-RY-H,0
25,26.0,8942.0,np5qVnwWyv,Color-51,Speed-SP1-L,Speed-SP1-H,Color-RG-H,Color-RG-L,0
26,27.0,6456.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Affect-EB-H,Affect-EB-L,1
27,28.0,5092.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Brightness-Circles-H,Brightness-Circles-L,0
28,29.0,5994.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Amp-Tone-H,Amp-Tone-L,0
29,30.0,6946.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Brightness-Circles-H,Brightness-Circles-L,1
30,31.0,7650.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Noise-Hum-L,Noise-Hum-H,1
31,32.0,7336.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Speed-SP1-H,Speed-SP1-L,0
32,33.0,3995.0,np5qVnwWyv,Color-51,Shape-BK1-H,Shape-BK1-L,Color-RB-H,Color-RB-L,0
33,34.0,2804.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Brightness-Circles-L,Brightness-Circles-H,1
34,35.0,4112.0,np5qVnwWyv,Color-51,Size-Circles-H,Size-Circles-L,Color-RB-H,Color-RB-L,0
35,36.0,7061.0,np5qVnwWyv,Color-51,Amp-Tone-L,Amp-Tone-H,Color-RG-H,Color-RG-L,1
36,37.0,6846.0,np5qVnwWyv,Color-51,Pitch-Pulse-H,Pitch-Pulse-L,Color-YB-L,Color-YB-H,0
37,38.0,7703.0,np5qVnwWyv,Color-51,Pitch-Pulse-L,Pitch-Pulse-H,Color-RG-H,Color-RG-L,0
38,39.0,4668.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Affect-EB-L,Affect-EB-H,1
39,40.0,4705.0,np5qVnwWyv,Color-51,Speed-SP1-H,Speed-SP1-L,Color-YB-L,Color-YB-H,1
40,41.0,3127.0,np5qVnwWyv,Color-51,Shape-BK1-L,Shape-BK1-H,Color-RG-H,Color-RG-L,1
41,42.0,4053.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Shape-BK1-L,Shape-BK1-H,0
42,43.0,5433.0,np5qVnwWyv,Color-51,Affect-EB-L,Affect-EB-H,Color-RY-L,Color-RY-H,0
43,44.0,4424.0,np5qVnwWyv,Color-51,Brightness-Circles-H,Brightness-Circles-L,Color-RB-H,Color-RB-L,1
44,45.0,5369.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Amp-Tone-L,Amp-Tone-H,0
45,46.0,4810.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Speed-SP1-L,Speed-SP1-H,1
46,47.0,3864.0,np5qVnwWyv,Color-51,Size-Circles-L,Size-Circles-H,Color-RY-L,Color-RY-H,0
47,48.0,6213.0,np5qVnwWyv,Color-51,Affect-EB-L,Affect-EB-H,Color-RG-H,Color-RG-L,1
48,49.0,7085.0,np5qVnwWyv,Color-51,Amp-Tone-H,Amp-Tone-L,Color-RB-H,Color-RB-L,0
49,50.0,4724.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Size-Circles-L,Size-Circles-H,1
50,51.0,3651.0,np5qVnwWyv,Color-51,Affect-EB-H,Affect-EB-L,Color-RB-H,Color-RB-L,0
51,52.0,6665.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Amp-Tone-L,Amp-Tone-H,1
52,53.0,3404.0,np5qVnwWyv,Color-51,Size-Circles-H,Size-Circles-L,Color-YB-L,Color-YB-H,1
53,54.0,6177.0,np5qVnwWyv,Color-51,Amp-Tone-L,Amp-Tone-H,Color-RY-L,Color-RY-H,0
54,55.0,6812.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Pitch-Pulse-L,Pitch-Pulse-H,1
55,56.0,5237.0,np5qVnwWyv,Color-51,Color-YB-H,Color-YB-L,Shape-BK1-L,Shape-BK1-H,0
56,57.0,6543.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Noise-Hum-H,Noise-Hum-L,0
57,58.0,6259.0,np5qVnwWyv,Color-51,Color-RG-L,Color-RG-H,Pitch-Pulse-H,Pitch-Pulse-L,0
58,59.0,5434.0,np5qVnwWyv,Color-51,Color-RY-L,Color-RY-H,Speed-SP1-L,Speed-SP1-H,1
59,60.0,4404.0,np5qVnwWyv,Color-51,Affect-EB-H,Affect-EB-L,Color-YB-L,Color-YB-H,1
60,61.0,5972.0,np5qVnwWyv,Color-51,Pitch-Pulse-L,Pitch-Pulse-H,Color-RY-L,Color-RY-H,1
61,62.0,4002.0,np5qVnwWyv,Color-51,Color-RB-H,Color-RB-L,Size-Circles-H,Size-Circles-L,0
62,63.0,5824.0,np5qVnwWyv,Color-51,Noise-Hum-H,Noise-Hum-L,Color-YB-L,Color-YB-H,0
63,64.0,3841.0,np5qVnwWyv,Color-51,Speed-SP1-L,Speed-SP1-H,Color-RY-L,Color-RY-H,1
0,1.0,10054.0,nsRf1n4XhH,Color-11,Pitch-Tone-L,Pitch-Tone-H,Color-RY-L,Color-RY-H,0
1,2.0,7051.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Affect-HS-L,Affect-HS-H,0
2,3.0,4987.0,nsRf1n4XhH,Color-11,Affect-HS-L,Affect-HS-H,Color-RB-H,Color-RB-L,0
3,4.0,5169.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Speed-SP3-H,Speed-SP3-L,0
4,5.0,6334.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Size-Triangles-H,Size-Triangles-L,1
5,6.0,8039.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Noise-Piano-H,Noise-Piano-L,1
6,7.0,6306.0,nsRf1n4XhH,Color-11,Pitch-Tone-L,Pitch-Tone-H,Color-RB-H,Color-RB-L,1
7,8.0,8020.0,nsRf1n4XhH,Color-11,Brightness-Circles-L,Brightness-Circles-H,Color-RB-H,Color-RB-L,0
8,9.0,9384.0,nsRf1n4XhH,Color-11,Amp-Tone-H,Amp-Tone-L,Color-RG-L,Color-RG-H,1
9,10.0,9855.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Speed-SP3-H,Speed-SP3-L,1
10,11.0,12647.0,nsRf1n4XhH,Color-11,Speed-SP3-H,Speed-SP3-L,Color-RG-L,Color-RG-H,0
11,12.0,8013.0,nsRf1n4XhH,Color-11,Shape-BK2-H,Shape-BK2-L,Color-RG-L,Color-RG-H,1
12,13.0,6472.0,nsRf1n4XhH,Color-11,Amp-Tone-L,Amp-Tone-H,Color-RY-L,Color-RY-H,0
13,14.0,6533.0,nsRf1n4XhH,Color-11,Shape-BK2-L,Shape-BK2-H,Color-RB-H,Color-RB-L,1
14,15.0,5394.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Size-Triangles-L,Size-Triangles-H,0
15,16.0,4838.0,nsRf1n4XhH,Color-11,Brightness-Circles-H,Brightness-Circles-L,Color-YB-H,Color-YB-L,0
16,17.0,5762.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Noise-Piano-L,Noise-Piano-H,0
17,18.0,6229.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Amp-Tone-L,Amp-Tone-H,1
18,19.0,4611.0,nsRf1n4XhH,Color-11,Speed-SP3-H,Speed-SP3-L,Color-YB-H,Color-YB-L,0
19,20.0,7089.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Noise-Piano-H,Noise-Piano-L,1
20,21.0,6654.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Shape-BK2-H,Shape-BK2-L,0
21,22.0,4654.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Size-Triangles-L,Size-Triangles-H,1
22,23.0,5682.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Brightness-Circles-L,Brightness-Circles-H,1
23,24.0,7363.0,nsRf1n4XhH,Color-11,Noise-Piano-L,Noise-Piano-H,Color-RB-H,Color-RB-L,0
24,25.0,4097.0,nsRf1n4XhH,Color-11,Size-Triangles-L,Size-Triangles-H,Color-RY-L,Color-RY-H,0
25,26.0,3349.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Brightness-Circles-H,Brightness-Circles-L,0
26,27.0,4013.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Shape-BK2-L,Shape-BK2-H,1
27,28.0,6430.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Amp-Tone-L,Amp-Tone-H,1
28,29.0,4834.0,nsRf1n4XhH,Color-11,Shape-BK2-L,Shape-BK2-H,Color-RY-L,Color-RY-H,0
29,30.0,10098.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Affect-HS-L,Affect-HS-H,1
30,31.0,3933.0,nsRf1n4XhH,Color-11,Size-Triangles-H,Size-Triangles-L,Color-YB-H,Color-YB-L,0
31,32.0,5852.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Affect-HS-H,Affect-HS-L,1
32,33.0,3525.0,nsRf1n4XhH,Color-11,Size-Triangles-L,Size-Triangles-H,Color-RB-H,Color-RB-L,1
33,34.0,4801.0,nsRf1n4XhH,Color-11,Pitch-Tone-H,Pitch-Tone-L,Color-YB-H,Color-YB-L,0
34,35.0,5173.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Pitch-Tone-H,Pitch-Tone-L,1
35,36.0,4004.0,nsRf1n4XhH,Color-11,Noise-Piano-H,Noise-Piano-L,Color-YB-H,Color-YB-L,1
36,37.0,9190.0,nsRf1n4XhH,Color-11,Noise-Piano-L,Noise-Piano-H,Color-RY-L,Color-RY-H,0
37,38.0,4331.0,nsRf1n4XhH,Color-11,Affect-HS-H,Affect-HS-L,Color-YB-H,Color-YB-L,0
38,39.0,4674.0,nsRf1n4XhH,Color-11,Amp-Tone-H,Amp-Tone-L,Color-YB-H,Color-YB-L,0
39,40.0,5466.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Speed-SP3-L,Speed-SP3-H,1
40,41.0,3652.0,nsRf1n4XhH,Color-11,Size-Triangles-H,Size-Triangles-L,Color-RG-L,Color-RG-H,1
41,42.0,7154.0,nsRf1n4XhH,Color-11,Speed-SP3-L,Speed-SP3-H,Color-RY-L,Color-RY-H,1
42,43.0,3771.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Shape-BK2-H,Shape-BK2-L,1
43,44.0,5102.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Pitch-Tone-H,Pitch-Tone-L,0
44,45.0,6383.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Noise-Piano-L,Noise-Piano-H,0
45,46.0,3076.0,nsRf1n4XhH,Color-11,Brightness-Circles-L,Brightness-Circles-H,Color-RY-L,Color-RY-H,1
46,47.0,2677.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Shape-BK2-L,Shape-BK2-H,0
47,48.0,14309.0,nsRf1n4XhH,Color-11,Affect-HS-H,Affect-HS-L,Color-RG-L,Color-RG-H,1
48,49.0,3474.0,nsRf1n4XhH,Color-11,Speed-SP3-L,Speed-SP3-H,Color-RB-H,Color-RB-L,1
49,50.0,3042.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Brightness-Circles-L,Brightness-Circles-H,1
50,51.0,4924.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Amp-Tone-H,Amp-Tone-L,0
51,52.0,3622.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Affect-HS-H,Affect-HS-L,0
52,53.0,4769.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Brightness-Circles-H,Brightness-Circles-L,1
53,54.0,9448.0,nsRf1n4XhH,Color-11,Color-RY-L,Color-RY-H,Pitch-Tone-L,Pitch-Tone-H,1
54,55.0,4186.0,nsRf1n4XhH,Color-11,Shape-BK2-H,Shape-BK2-L,Color-YB-H,Color-YB-L,0
55,56.0,4627.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Pitch-Tone-L,Pitch-Tone-H,1
56,57.0,4502.0,nsRf1n4XhH,Color-11,Pitch-Tone-H,Pitch-Tone-L,Color-RG-L,Color-RG-H,1
57,58.0,8784.0,nsRf1n4XhH,Color-11,Brightness-Circles-H,Brightness-Circles-L,Color-RG-L,Color-RG-H,1
58,59.0,4270.0,nsRf1n4XhH,Color-11,Color-RB-L,Color-RB-H,Amp-Tone-H,Amp-Tone-L,1
59,60.0,5455.0,nsRf1n4XhH,Color-11,Amp-Tone-L,Amp-Tone-H,Color-RB-H,Color-RB-L,1
60,61.0,6299.0,nsRf1n4XhH,Color-11,Noise-Piano-H,Noise-Piano-L,Color-RG-L,Color-RG-H,0
61,62.0,4301.0,nsRf1n4XhH,Color-11,Affect-HS-L,Affect-HS-H,Color-RY-L,Color-RY-H,1
62,63.0,3654.0,nsRf1n4XhH,Color-11,Color-RG-H,Color-RG-L,Speed-SP3-L,Speed-SP3-H,1
63,64.0,3449.0,nsRf1n4XhH,Color-11,Color-YB-H,Color-YB-L,Size-Triangles-H,Size-Triangles-L,0
0,1.0,8338.0,o3v46o93ex,Color-12,Color-RB-H,Color-RB-L,Amp-Piano-H,Amp-Piano-L,0
1,2.0,7824.0,o3v46o93ex,Color-12,Amp-Piano-H,Amp-Piano-L,Color-RG-L,Color-RG-H,1
2,3.0,5216.0,o3v46o93ex,Color-12,Color-YB-L,Color-YB-H,Brightness-Circles-H,Brightness-Circles-L,1
3,4.0,9839.0,o3v46o93ex,Color-12,Color-RY-L,Color-RY-H,Noise-Piano-L,Noise-Piano-H,1
4,5.0,9126.0,o3v46o93ex,Color-12,Color-YB-L,Color-YB-H,Noise-Piano-H,Noise-Piano-L,1
