,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
55,56.0,2620.0,kg2BoUNowt,Pitch-Shape-Affect-6,Color-RG-L,Color-RG-H,Shape-BK2-H,Shape-BK2-L,0
56,57.0,4585.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Pulse-L,Pitch-Pulse-H,Affect-HS-L,Affect-HS-H,1
57,58.0,2922.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-EB-L,Affect-EB-H,Speed-SP3-L,Speed-SP3-H,0
58,59.0,4664.0,kg2BoUNowt,Pitch-Shape-Affect-6,Amp-Pulse-H,Amp-Pulse-L,Affect-PD-H,Affect-PD-L,1
59,60.0,3858.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-EB-L,Affect-EB-H,Shape-BK1-H,Shape-BK1-L,0
60,61.0,6312.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Pulse-H,Pitch-Pulse-L,Amp-Pulse-L,Amp-Pulse-H,1
61,62.0,4770.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-H,Shape-BK1-L,Pitch-Pulse-L,Pitch-Pulse-H,1
62,63.0,2559.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-EB-L,Affect-EB-H,Brightness-Circles-L,Brightness-Circles-H,0
63,64.0,4691.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Pulse-H,Pitch-Pulse-L,Shape-BK2-L,Shape-BK2-H,0
64,65.0,3684.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-H,Affect-HS-L,Noise-Hum-L,Noise-Hum-H,1
65,66.0,3223.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-H,Shape-BK1-L,Noise-Hum-H,Noise-Hum-L,1
66,67.0,2126.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-EB-H,Affect-EB-L,Size-Squares-L,Size-Squares-H,0
67,68.0,2120.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-L,Shape-BK1-H,Affect-PD-H,Affect-PD-L,1
68,69.0,2703.0,kg2BoUNowt,Pitch-Shape-Affect-6,Color-RG-L,Color-RG-H,Affect-PD-L,Affect-PD-H,1
69,70.0,4151.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-EB-L,Affect-EB-H,Amp-Pulse-H,Amp-Pulse-L,1
70,71.0,1769.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK3-L,Shape-BK3-H,Color-RG-L,Color-RG-H,0
71,72.0,5014.0,kg2BoUNowt,Pitch-Shape-Affect-6,Speed-SP3-L,Speed-SP3-H,Pitch-Piano-L,Pitch-Piano-H,0
72,73.0,1879.0,kg2BoUNowt,Pitch-Shape-Affect-6,Brightness-Circles-H,Brightness-Circles-L,Shape-BK2-L,Shape-BK2-H,1
73,74.0,4384.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-H,Affect-HS-L,Pitch-Pulse-L,Pitch-Pulse-H,0
74,75.0,3196.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-L,Shape-BK1-H,Color-RG-L,Color-RG-H,1
75,76.0,5466.0,kg2BoUNowt,Pitch-Shape-Affect-6,Noise-Hum-L,Noise-Hum-H,Shape-BK2-L,Shape-BK2-H,1
76,77.0,5222.0,kg2BoUNowt,Pitch-Shape-Affect-6,Amp-Pulse-L,Amp-Pulse-H,Affect-SC-L,Affect-SC-H,0
77,78.0,4298.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Pulse-H,Pitch-Pulse-L,Affect-SC-H,Affect-SC-L,1
78,79.0,3056.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-H,Affect-HS-L,Color-RG-H,Color-RG-L,1
79,80.0,3773.0,kg2BoUNowt,Pitch-Shape-Affect-6,Amp-Pulse-H,Amp-Pulse-L,Shape-BK4-L,Shape-BK4-H,0
80,81.0,2682.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-L,Shape-BK1-H,Affect-HS-L,Affect-HS-H,1
81,82.0,3700.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK3-H,Shape-BK3-L,Noise-Hum-H,Noise-Hum-L,0
82,83.0,7337.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Tone-L,Pitch-Tone-H,Noise-Hum-H,Noise-Hum-L,1
83,84.0,5600.0,kg2BoUNowt,Pitch-Shape-Affect-6,Pitch-Pulse-H,Pitch-Pulse-L,Shape-BK1-H,Shape-BK1-L,0
84,85.0,2687.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-H,Affect-HS-L,Size-Squares-L,Size-Squares-H,1
85,86.0,3080.0,kg2BoUNowt,Pitch-Shape-Affect-6,Color-RG-H,Color-RG-L,Affect-SC-H,Affect-SC-L,1
86,87.0,3712.0,kg2BoUNowt,Pitch-Shape-Affect-6,Noise-Hum-H,Noise-Hum-L,Shape-BK4-H,Shape-BK4-L,1
87,88.0,12011.0,kg2BoUNowt,Pitch-Shape-Affect-6,Amp-Pulse-L,Amp-Pulse-H,Pitch-Hum-H,Pitch-Hum-L,0
88,89.0,2715.0,kg2BoUNowt,Pitch-Shape-Affect-6,Shape-BK1-L,Shape-BK1-H,Size-Squares-H,Size-Squares-L,0
89,90.0,3988.0,kg2BoUNowt,Pitch-Shape-Affect-6,Color-RG-L,Color-RG-H,Pitch-Hum-L,Pitch-Hum-H,1
90,91.0,7836.0,kg2BoUNowt,Pitch-Shape-Affect-6,Amp-Pulse-H,Amp-Pulse-L,Pitch-Piano-L,Pitch-Piano-H,0
91,92.0,4279.0,kg2BoUNowt,Pitch-Shape-Affect-6,Brightness-Circles-H,Brightness-Circles-L,Pitch-Hum-H,Pitch-Hum-L,1
92,93.0,6398.0,kg2BoUNowt,Pitch-Shape-Affect-6,Speed-SP3-H,Speed-SP3-L,Pitch-Hum-H,Pitch-Hum-L,1
93,94.0,4489.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-L,Affect-HS-H,Amp-Pulse-H,Amp-Pulse-L,1
94,95.0,2218.0,kg2BoUNowt,Pitch-Shape-Affect-6,Affect-HS-L,Affect-HS-H,Brightness-Circles-H,Brightness-Circles-L,1
95,96.0,2156.0,kg2BoUNowt,Pitch-Shape-Affect-6,Brightness-Circles-L,Brightness-Circles-H,Affect-SC-L,Affect-SC-H,0
0,1.0,8310.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-H,Color-RY-L,Speed-SP1-H,Speed-SP1-L,1
1,2.0,7590.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-H,Shape-BK2-L,Amp-Tone-H,Amp-Tone-L,0
2,3.0,24043.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-H,Amp-Piano-L,Pitch-Piano-L,Pitch-Piano-H,0
3,4.0,10443.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-H,Amp-Piano-L,Speed-SP1-L,Speed-SP1-H,1
4,5.0,12267.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-H,Speed-SP3-L,Pitch-Piano-H,Pitch-Piano-L,0
5,6.0,5636.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-L,Brightness-Diamonds-H,Size-Circles-H,Size-Circles-L,0
6,7.0,9596.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-L,Amp-Piano-H,Color-RY-L,Color-RY-H,1
7,8.0,21773.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-H,Amp-Piano-L,Shape-BK2-L,Shape-BK2-H,1
8,9.0,13386.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-H,Speed-SP4-L,Pitch-Piano-L,Pitch-Piano-H,0
9,10.0,8652.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Speed-SP1-H,Speed-SP1-L,0
10,11.0,8584.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-H,Pitch-Piano-L,Speed-SP1-H,Speed-SP1-L,0
11,12.0,8193.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-L,Size-Triangles-H,Shape-BK2-H,Shape-BK2-L,1
12,13.0,11600.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-H,Amp-Hum-L,Speed-SP1-L,Speed-SP1-H,1
13,14.0,7432.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-H,Pitch-Piano-L,Size-Squares-L,Size-Squares-H,0
14,15.0,7031.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-L,Speed-SP4-H,Brightness-Diamonds-L,Brightness-Diamonds-H,0
15,16.0,10334.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-H,Speed-SP3-L,Noise-Hum-H,Noise-Hum-L,0
16,17.0,5522.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Amp-Tone-L,Amp-Tone-H,1
17,18.0,7902.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-H,Size-Triangles-L,Noise-Hum-H,Noise-Hum-L,1
18,19.0,6281.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-L,Size-Triangles-H,Amp-Tone-L,Amp-Tone-H,0
19,20.0,8674.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-H,Noise-Hum-L,Speed-SP1-H,Speed-SP1-L,1
20,21.0,9018.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-H,Speed-SP4-L,Size-Diamonds-L,Size-Diamonds-H,0
21,22.0,41929.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-L,Speed-SP4-H,Amp-Tone-H,Amp-Tone-L,1
22,23.0,8007.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-H,Pitch-Piano-L,Speed-SP2-L,Speed-SP2-H,1
23,24.0,7081.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-L,Brightness-Diamonds-H,Speed-SP1-L,Speed-SP1-H,0
24,25.0,11695.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-L,Size-Diamonds-H,Amp-Tone-L,Amp-Tone-H,0
25,26.0,7232.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Tone-H,Amp-Tone-L,Size-Squares-H,Size-Squares-L,0
26,27.0,8376.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-L,Speed-SP3-H,Amp-Tone-H,Amp-Tone-L,1
27,28.0,6105.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-L,Noise-Hum-H,Size-Circles-H,Size-Circles-L,0
28,29.0,8442.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-L,Amp-Hum-H,Affect-EB-L,Affect-EB-H,0
29,30.0,6661.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-H,Amp-Hum-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
30,31.0,5886.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP1-H,Speed-SP1-L,Size-Circles-H,Size-Circles-L,1
31,32.0,7675.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-H,Amp-Hum-L,Shape-BK2-H,Shape-BK2-L,0
32,33.0,9022.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP1-L,Speed-SP1-H,Amp-Tone-H,Amp-Tone-L,1
33,34.0,6457.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-L,Pitch-Piano-H,Size-Circles-H,Size-Circles-L,0
34,35.0,7056.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-L,Speed-SP3-H,Shape-BK2-H,Shape-BK2-L,1
35,36.0,8436.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Noise-Hum-H,Noise-Hum-L,1
36,37.0,8215.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-L,Amp-Piano-H,Affect-EB-H,Affect-EB-L,1
37,38.0,13925.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-L,Amp-Piano-H,Size-Diamonds-L,Size-Diamonds-H,0
38,39.0,6626.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-L,Speed-SP4-H,Affect-EB-L,Affect-EB-H,0
39,40.0,8144.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-L,Noise-Hum-H,Size-Squares-L,Size-Squares-H,1
40,41.0,63355.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-L,Size-Triangles-H,Affect-EB-L,Affect-EB-H,0
41,42.0,4119.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-H,Size-Triangles-L,Speed-SP1-H,Speed-SP1-L,1
42,43.0,11691.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-H,Amp-Hum-L,Pitch-Piano-H,Pitch-Piano-L,1
43,44.0,6323.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-H,Size-Triangles-L,Brightness-Diamonds-L,Brightness-Diamonds-H,0
44,45.0,8111.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-L,Shape-BK2-H,Size-Squares-H,Size-Squares-L,1
45,46.0,8340.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-L,Speed-SP3-H,Affect-EB-H,Affect-EB-L,1
46,47.0,6791.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-L,Shape-BK2-H,Speed-SP1-L,Speed-SP1-H,0
47,48.0,6814.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-L,Color-RY-H,Amp-Tone-L,Amp-Tone-H,0
48,49.0,7305.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-L,Speed-SP4-H,Shape-BK2-L,Shape-BK2-H,0
49,50.0,13997.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-L,Brightness-Diamonds-H,Amp-Pulse-L,Amp-Pulse-H,0
50,51.0,8268.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Amp-Pulse-H,Amp-Pulse-L,0
51,52.0,5899.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-H,Color-RY-L,Speed-SP2-L,Speed-SP2-H,0
52,53.0,18885.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-H,Noise-Hum-L,Speed-SP2-L,Speed-SP2-H,1
53,54.0,7197.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-L,Affect-EB-H,Speed-SP2-H,Speed-SP2-L,1
54,55.0,19340.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-L,Amp-Piano-H,Noise-Hum-L,Noise-Hum-H,1
55,56.0,7155.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-L,Affect-EB-H,Amp-Tone-L,Amp-Tone-H,0
56,57.0,40104.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Tone-L,Amp-Tone-H,Speed-SP1-L,Speed-SP1-H,0
57,58.0,7345.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-L,Size-Diamonds-H,Shape-BK2-L,Shape-BK2-H,0
58,59.0,6297.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-L,Speed-SP3-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
59,60.0,4862.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-L,Size-Diamonds-H,Color-RY-L,Color-RY-H,0
60,61.0,5550.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-L,Size-Diamonds-H,Speed-SP1-H,Speed-SP1-L,0
61,62.0,7420.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-L,Brightness-Diamonds-H,Size-Squares-L,Size-Squares-H,0
62,63.0,8944.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-L,Pitch-Piano-H,Amp-Tone-H,Amp-Tone-L,0
63,64.0,7906.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Brightness-Diamonds-L,Brightness-Diamonds-H,0
64,65.0,28559.0,kmHypsPtIW,Amp-Size-Speed-8,Pitch-Piano-L,Pitch-Piano-H,Amp-Pulse-L,Amp-Pulse-H,1
65,66.0,10421.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-H,Speed-SP3-L,Color-RY-H,Color-RY-L,1
66,67.0,8534.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-L,Amp-Hum-H,Color-RY-L,Color-RY-H,1
67,68.0,6478.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Pitch-Piano-H,Pitch-Piano-L,1
68,69.0,11937.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Tone-L,Amp-Tone-H,Size-Circles-L,Size-Circles-H,0
69,70.0,7205.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-L,Size-Triangles-H,Color-RY-H,Color-RY-L,1
70,71.0,13178.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Piano-H,Amp-Piano-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
71,72.0,4512.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-H,Size-Diamonds-L,Speed-SP2-L,Speed-SP2-H,0
72,73.0,5498.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-H,Color-RY-L,Size-Circles-L,Size-Circles-H,1
73,74.0,4128.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-H,Color-RY-L,Size-Squares-H,Size-Squares-L,0
74,75.0,4741.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP3-H,Speed-SP3-L,Size-Diamonds-L,Size-Diamonds-H,0
75,76.0,4330.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP1-L,Speed-SP1-H,Size-Squares-L,Size-Squares-H,1
76,77.0,7123.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-H,Shape-BK2-L,Speed-SP2-H,Speed-SP2-L,0
77,78.0,22550.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-L,Noise-Hum-H,Amp-Pulse-H,Amp-Pulse-L,0
78,79.0,6928.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-H,Affect-EB-L,Size-Squares-H,Size-Squares-L,0
79,80.0,7679.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-H,Shape-BK2-L,Size-Circles-L,Size-Circles-H,0
80,81.0,7273.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-H,Brightness-Diamonds-L,Amp-Tone-H,Amp-Tone-L,1
81,82.0,9855.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Triangles-H,Size-Triangles-L,Pitch-Piano-L,Pitch-Piano-H,0
82,83.0,7518.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Tone-H,Amp-Tone-L,Speed-SP2-H,Speed-SP2-L,0
83,84.0,9354.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-H,Speed-SP4-L,Noise-Hum-H,Noise-Hum-L,1
84,85.0,13973.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-L,Amp-Hum-H,Noise-Hum-H,Noise-Hum-L,1
85,86.0,11996.0,kmHypsPtIW,Amp-Size-Speed-8,Noise-Hum-H,Noise-Hum-L,Amp-Tone-L,Amp-Tone-H,0
86,87.0,7086.0,kmHypsPtIW,Amp-Size-Speed-8,Size-Diamonds-L,Size-Diamonds-H,Affect-EB-H,Affect-EB-L,1
87,88.0,4335.0,kmHypsPtIW,Amp-Size-Speed-8,Brightness-Diamonds-L,Brightness-Diamonds-H,Speed-SP2-H,Speed-SP2-L,1
88,89.0,9865.0,kmHypsPtIW,Amp-Size-Speed-8,Shape-BK2-L,Shape-BK2-H,Amp-Pulse-L,Amp-Pulse-H,0
89,90.0,7441.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-H,Affect-EB-L,Size-Circles-L,Size-Circles-H,0
90,91.0,18468.0,kmHypsPtIW,Amp-Size-Speed-8,Color-RY-L,Color-RY-H,Amp-Pulse-H,Amp-Pulse-L,0
91,92.0,6362.0,kmHypsPtIW,Amp-Size-Speed-8,Amp-Hum-L,Amp-Hum-H,Size-Diamonds-H,Size-Diamonds-L,1
92,93.0,8133.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-H,Affect-EB-L,Amp-Pulse-H,Amp-Pulse-L,0
93,94.0,28894.0,kmHypsPtIW,Amp-Size-Speed-8,Affect-EB-H,Affect-EB-L,Speed-SP1-L,Speed-SP1-H,1
94,95.0,6433.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP4-H,Speed-SP4-L,Color-RY-H,Color-RY-L,1
95,96.0,10049.0,kmHypsPtIW,Amp-Size-Speed-8,Speed-SP1-L,Speed-SP1-H,Amp-Pulse-L,Amp-Pulse-H,0
0,1.0,4688.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-H,Affect-HS-L,Brightness-Triangles-H,Brightness-Triangles-L,0
1,2.0,5822.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Size-Circles-L,Size-Circles-H,Affect-SC-L,Affect-SC-H,0
2,3.0,4261.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Speed-SP3-H,Speed-SP3-L,Affect-SC-H,Affect-SC-L,0
3,4.0,6189.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-EB-H,Affect-EB-L,Shape-BK3-L,Shape-BK3-H,0
4,5.0,3852.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Speed-SP3-H,Speed-SP3-L,Brightness-Diamonds-H,Brightness-Diamonds-L,0
5,6.0,5013.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Hum-L,Amp-Hum-H,Speed-SP3-L,Speed-SP3-H,0
6,7.0,6686.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Noise-Piano-H,Noise-Piano-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
7,8.0,4629.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-H,Affect-HS-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
8,9.0,6049.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Size-Circles-L,Size-Circles-H,Affect-PD-H,Affect-PD-L,1
9,10.0,4968.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-H,Affect-HS-L,Amp-Piano-H,Amp-Piano-L,0
10,11.0,15057.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Pitch-Tone-H,Pitch-Tone-L,Amp-Pulse-H,Amp-Pulse-L,0
11,12.0,3422.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Brightness-Triangles-H,Brightness-Triangles-L,Affect-HS-H,Affect-HS-L,0
12,13.0,4709.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Shape-BK3-L,Shape-BK3-H,Brightness-Diamonds-L,Brightness-Diamonds-H,1
13,14.0,5805.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Brightness-Squares-H,Brightness-Squares-L,Affect-HS-H,Affect-HS-L,0
14,15.0,4541.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-L,Affect-HS-H,Noise-Piano-L,Noise-Piano-H,1
15,16.0,7237.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Hum-H,Amp-Hum-L,Color-RG-H,Color-RG-L,0
16,17.0,15901.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Tone-H,Amp-Tone-L,Noise-Piano-L,Noise-Piano-H,0
17,18.0,9453.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Pitch-Tone-L,Pitch-Tone-H,Brightness-Circles-L,Brightness-Circles-H,0
18,19.0,4441.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Shape-BK3-L,Shape-BK3-H,Affect-SC-H,Affect-SC-L,1
19,20.0,7219.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Hum-H,Amp-Hum-L,Affect-HS-L,Affect-HS-H,1
20,21.0,3556.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Shape-BK3-H,Shape-BK3-L,Brightness-Circles-H,Brightness-Circles-L,1
21,22.0,6727.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Shape-BK3-L,Shape-BK3-H,Amp-Pulse-H,Amp-Pulse-L,1
22,23.0,6465.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Size-Circles-L,Size-Circles-H,Amp-Piano-H,Amp-Piano-L,1
23,24.0,5819.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-EB-L,Affect-EB-H,Pitch-Tone-L,Pitch-Tone-H,0
24,25.0,10512.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Pitch-Tone-H,Pitch-Tone-L,Amp-Piano-L,Amp-Piano-H,0
25,26.0,19947.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Noise-Piano-H,Noise-Piano-L,Amp-Piano-H,Amp-Piano-L,1
26,27.0,5407.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-H,Affect-HS-L,Shape-BK3-L,Shape-BK3-H,0
27,28.0,4964.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Pulse-L,Amp-Pulse-H,Brightness-Circles-H,Brightness-Circles-L,1
28,29.0,3680.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-L,Affect-HS-H,Size-Circles-L,Size-Circles-H,0
29,30.0,7135.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-L,Affect-HS-H,Amp-Pulse-L,Amp-Pulse-H,0
30,31.0,10216.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Noise-Piano-H,Noise-Piano-L,Affect-SC-L,Affect-SC-H,1
31,32.0,8399.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-EB-H,Affect-EB-L,Speed-SP3-L,Speed-SP3-H,1
32,33.0,3351.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Size-Circles-L,Size-Circles-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
33,34.0,5563.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Pulse-H,Amp-Pulse-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
34,35.0,11814.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Pulse-L,Amp-Pulse-H,Affect-PD-L,Affect-PD-H,1
35,36.0,4760.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Amp-Hum-H,Amp-Hum-L,Size-Circles-H,Size-Circles-L,0
36,37.0,4180.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Shape-BK3-H,Shape-BK3-L,Affect-PD-L,Affect-PD-H,0
37,38.0,3716.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-EB-H,Affect-EB-L,Brightness-Triangles-H,Brightness-Triangles-L,0
38,39.0,14044.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Noise-Piano-L,Noise-Piano-H,Amp-Pulse-L,Amp-Pulse-H,0
39,40.0,4322.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Affect-HS-L,Affect-HS-H,Pitch-Tone-L,Pitch-Tone-H,0
40,41.0,8736.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Brightness-Squares-H,Brightness-Squares-L,Amp-Pulse-H,Amp-Pulse-L,1
41,42.0,19545.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Pitch-Tone-L,Pitch-Tone-H,Affect-PD-H,Affect-PD-L,1
42,43.0,2948.0,LKgOxoTvR4,Brightness-Amp-Affect-6,Speed-SP3-L,Speed-SP3-H,Brightness-Circles-L,Brightness-Circles-H,0
