"X","trialNum","rt","subject","condition","InducerL","InducerR","ConcurrentL","ConcurrentR","choice"
51,52,5999,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-H","Pitch-Pulse-L","Speed-SP3-H","Speed-SP3-L",0
52,53,3848,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-H","Size-Circles-L","Speed-SP3-H","Speed-SP3-L",1
53,54,4062,"flOkrpvx1Q","Pitch-Size-Color-4","Affect-HS-L","Affect-HS-H","Size-Diamonds-H","Size-Diamonds-L",1
54,55,6742,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Squares-L","Size-Squares-H","Noise-Pulse-L","Noise-Pulse-H",0
55,56,4370,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-L","Size-Circles-H","Shape-BK3-H","Shape-BK3-L",0
56,57,4265,"flOkrpvx1Q","Pitch-Size-Color-4","Color-RB-L","Color-RB-H","Shape-BK3-L","Shape-BK3-H",0
57,58,6960,"flOkrpvx1Q","Pitch-Size-Color-4","Color-RB-H","Color-RB-L","Pitch-Tone-H","Pitch-Tone-L",0
58,59,8099,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-L","Pitch-Pulse-H","Color-RG-L","Color-RG-H",1
59,60,5766,"flOkrpvx1Q","Pitch-Size-Color-4","Affect-HS-L","Affect-HS-H","Color-RY-L","Color-RY-H",0
60,61,3776,"flOkrpvx1Q","Pitch-Size-Color-4","Color-YB-H","Color-YB-L","Shape-BK3-L","Shape-BK3-H",1
61,62,3453,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Squares-H","Size-Squares-L","Affect-HS-H","Affect-HS-L",0
62,63,13160,"flOkrpvx1Q","Pitch-Size-Color-4","Noise-Pulse-L","Noise-Pulse-H","Pitch-Piano-L","Pitch-Piano-H",1
63,64,3809,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-L","Size-Circles-H","Affect-HS-L","Affect-HS-H",0
64,65,14268,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Tone-H","Pitch-Tone-L","Noise-Pulse-H","Noise-Pulse-L",1
65,66,6391,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Diamonds-L","Size-Diamonds-H","Pitch-Piano-L","Pitch-Piano-H",1
66,67,6575,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-H","Pitch-Pulse-L","Brightness-Circles-H","Brightness-Circles-L",0
67,68,6583,"flOkrpvx1Q","Pitch-Size-Color-4","Noise-Pulse-L","Noise-Pulse-H","Color-RG-L","Color-RG-H",0
68,69,5351,"flOkrpvx1Q","Pitch-Size-Color-4","Speed-SP3-L","Speed-SP3-H","Pitch-Hum-L","Pitch-Hum-H",0
69,70,6709,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-H","Size-Circles-L","Noise-Pulse-L","Noise-Pulse-H",1
70,71,5004,"flOkrpvx1Q","Pitch-Size-Color-4","Shape-BK3-H","Shape-BK3-L","Size-Triangles-L","Size-Triangles-H",0
71,72,4725,"flOkrpvx1Q","Pitch-Size-Color-4","Speed-SP3-H","Speed-SP3-L","Size-Diamonds-L","Size-Diamonds-H",0
72,73,10644,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Tone-L","Pitch-Tone-H","Brightness-Circles-L","Brightness-Circles-H",0
73,74,8459,"flOkrpvx1Q","Pitch-Size-Color-4","Color-RG-L","Color-RG-H","Pitch-Piano-L","Pitch-Piano-H",1
74,75,4792,"flOkrpvx1Q","Pitch-Size-Color-4","Brightness-Circles-L","Brightness-Circles-H","Color-RY-L","Color-RY-H",1
75,76,10252,"flOkrpvx1Q","Pitch-Size-Color-4","Amp-Pulse-H","Amp-Pulse-L","Pitch-Piano-H","Pitch-Piano-L",1
76,77,6214,"flOkrpvx1Q","Pitch-Size-Color-4","Shape-BK3-H","Shape-BK3-L","Pitch-Piano-H","Pitch-Piano-L",0
77,78,12667,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-L","Pitch-Pulse-H","Noise-Pulse-H","Noise-Pulse-L",0
78,79,4896,"flOkrpvx1Q","Pitch-Size-Color-4","Color-RB-L","Color-RB-H","Affect-HS-L","Affect-HS-H",1
79,80,7051,"flOkrpvx1Q","Pitch-Size-Color-4","Color-YB-H","Color-YB-L","Amp-Pulse-L","Amp-Pulse-H",1
80,81,6608,"flOkrpvx1Q","Pitch-Size-Color-4","Shape-BK3-H","Shape-BK3-L","Color-RY-L","Color-RY-H",0
81,82,5033,"flOkrpvx1Q","Pitch-Size-Color-4","Shape-BK3-L","Shape-BK3-H","Size-Diamonds-H","Size-Diamonds-L",1
82,83,9337,"flOkrpvx1Q","Pitch-Size-Color-4","Amp-Pulse-L","Amp-Pulse-H","Pitch-Hum-L","Pitch-Hum-H",1
83,84,7323,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Tone-H","Pitch-Tone-L","Size-Diamonds-H","Size-Diamonds-L",1
84,85,7153,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-H","Size-Circles-L","Pitch-Tone-L","Pitch-Tone-H",0
85,86,5385,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-L","Pitch-Pulse-H","Affect-HS-H","Affect-HS-L",1
86,87,9051,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Squares-L","Size-Squares-H","Brightness-Circles-H","Brightness-Circles-L",1
87,88,7076,"flOkrpvx1Q","Pitch-Size-Color-4","Color-YB-L","Color-YB-H","Pitch-Tone-H","Pitch-Tone-L",0
88,89,12004,"flOkrpvx1Q","Pitch-Size-Color-4","Noise-Pulse-H","Noise-Pulse-L","Size-Diamonds-L","Size-Diamonds-H",1
89,90,6177,"flOkrpvx1Q","Pitch-Size-Color-4","Brightness-Circles-L","Brightness-Circles-H","Pitch-Piano-H","Pitch-Piano-L",1
90,91,5045,"flOkrpvx1Q","Pitch-Size-Color-4","Speed-SP3-H","Speed-SP3-L","Color-RY-H","Color-RY-L",0
91,92,6297,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Squares-H","Size-Squares-L","Color-RG-H","Color-RG-L",1
92,93,32158,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-H","Pitch-Pulse-L","Shape-BK3-H","Shape-BK3-L",1
93,94,8550,"flOkrpvx1Q","Pitch-Size-Color-4","Pitch-Pulse-H","Pitch-Pulse-L","Amp-Pulse-L","Amp-Pulse-H",0
94,95,7017,"flOkrpvx1Q","Pitch-Size-Color-4","Amp-Pulse-H","Amp-Pulse-L","Color-RY-L","Color-RY-H",0
95,96,5613,"flOkrpvx1Q","Pitch-Size-Color-4","Size-Circles-L","Size-Circles-H","Amp-Pulse-L","Amp-Pulse-H",0
0,1,25996,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-H","Size-Diamonds-L","Affect-PD-L","Affect-PD-H",1
1,2,4455,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-L","Size-Triangles-H","Brightness-Squares-H","Brightness-Squares-L",0
2,3,5975,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-H","Brightness-Squares-L","Pitch-Tone-L","Pitch-Tone-H",0
3,4,15540,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-H","Amp-Piano-L","Pitch-Piano-H","Pitch-Piano-L",0
4,5,3887,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-H","Brightness-Squares-L","Color-RG-H","Color-RG-L",1
5,6,4837,"fMcnvWCduc","Pitch-Size-Color-6","Size-Circles-H","Size-Circles-L","Color-RY-H","Color-RY-L",0
6,7,6319,"fMcnvWCduc","Pitch-Size-Color-6","Size-Circles-H","Size-Circles-L","Pitch-Piano-L","Pitch-Piano-H",0
7,8,4094,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-L","Color-YB-H","Speed-SP1-L","Speed-SP1-H",0
8,9,5121,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-L","Color-YB-H","Pitch-Pulse-H","Pitch-Pulse-L",1
9,10,10989,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-L","Amp-Piano-H","Color-RY-L","Color-RY-H",0
10,11,4144,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-H","Speed-SP1-L","Color-RG-L","Color-RG-H",1
11,12,4534,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-H","Speed-SP1-L","Pitch-Tone-L","Pitch-Tone-H",1
12,13,4240,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-L","Affect-PD-H","Size-Circles-L","Size-Circles-H",0
13,14,3687,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-L","Shape-BK4-H","Size-Circles-L","Size-Circles-H",1
14,15,7510,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Size-Squares-L","Size-Squares-H",1
15,16,7793,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-L","Pitch-Hum-H","Brightness-Squares-H","Brightness-Squares-L",0
16,17,6306,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Speed-SP1-H","Speed-SP1-L",1
17,18,10728,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-L","Amp-Piano-H","Color-RG-H","Color-RG-L",1
18,19,6135,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-H","Pitch-Hum-L","Size-Circles-H","Size-Circles-L",1
19,20,40524,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-L","Color-YB-H","Noise-Tone-L","Noise-Tone-H",0
20,21,5967,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Amp-Piano-H","Amp-Piano-L",0
21,22,7980,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-L","Shape-BK4-H","Size-Squares-H","Size-Squares-L",1
22,23,4266,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-H","Shape-BK4-L","Color-RY-L","Color-RY-H",1
23,24,3142,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-H","Color-YB-L","Affect-PD-L","Affect-PD-H",0
24,25,5206,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Noise-Tone-L","Noise-Tone-H",0
25,26,5743,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Color-RY-H","Color-RY-L",1
26,27,3565,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-H","Size-Diamonds-L","Shape-BK4-H","Shape-BK4-L",0
27,28,3735,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-L","Size-Diamonds-H","Brightness-Squares-H","Brightness-Squares-L",1
28,29,9184,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Brightness-Squares-H","Brightness-Squares-L",0
29,30,4453,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Color-RB-H","Color-RB-L",1
30,31,4644,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-L","Size-Diamonds-H","Noise-Tone-L","Noise-Tone-H",0
31,32,4723,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-H","Speed-SP1-L","Size-Squares-L","Size-Squares-H",1
32,33,6083,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-L","Size-Triangles-H","Pitch-Pulse-H","Pitch-Pulse-L",0
33,34,9809,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-H","Brightness-Squares-L","Size-Circles-H","Size-Circles-L",0
34,35,7044,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-L","Shape-BK4-H","Pitch-Tone-L","Pitch-Tone-H",1
35,36,3851,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Shape-BK4-H","Shape-BK4-L",0
36,37,4182,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-H","Size-Diamonds-L","Color-RB-H","Color-RB-L",0
37,38,5422,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-L","Noise-Tone-H","Size-Circles-H","Size-Circles-L",1
38,39,3101,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-H","Shape-BK4-L","Color-RG-H","Color-RG-L",0
39,40,2980,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Size-Circles-H","Size-Circles-L",1
40,41,4976,"fMcnvWCduc","Pitch-Size-Color-6","Size-Circles-L","Size-Circles-H","Color-RG-L","Color-RG-H",0
41,42,5260,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-H","Color-YB-L","Shape-BK4-H","Shape-BK4-L",0
42,43,5494,"fMcnvWCduc","Pitch-Size-Color-6","Size-Circles-L","Size-Circles-H","Pitch-Tone-H","Pitch-Tone-L",1
43,44,3236,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-H","Size-Triangles-L","Affect-PD-H","Affect-PD-L",0
44,45,7019,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-H","Pitch-Hum-L","Noise-Tone-H","Noise-Tone-L",1
45,46,7940,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Noise-Tone-L","Noise-Tone-H",1
46,47,3444,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-L","Affect-PD-H","Size-Squares-H","Size-Squares-L",1
47,48,3778,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-L","Size-Diamonds-H","Pitch-Pulse-L","Pitch-Pulse-H",1
48,49,5314,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-H","Pitch-Hum-L","Color-RB-L","Color-RB-H",0
49,50,3012,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Affect-PD-L","Affect-PD-H",0
50,51,3433,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-H","Brightness-Squares-L","Size-Squares-L","Size-Squares-H",1
51,52,8236,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-L","Noise-Tone-H","Pitch-Tone-H","Pitch-Tone-L",1
52,53,11730,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Shape-BK4-L","Shape-BK4-H",1
53,54,11716,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-H","Amp-Piano-L","Pitch-Tone-L","Pitch-Tone-H",0
54,55,19098,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-H","Affect-PD-L","Pitch-Piano-L","Pitch-Piano-H",1
55,56,3532,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Size-Circles-L","Size-Circles-H",1
56,57,4173,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-H","Size-Triangles-L","Shape-BK4-H","Shape-BK4-L",0
57,58,5063,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-L","Noise-Tone-H","Color-RY-H","Color-RY-L",1
58,59,4683,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-H","Size-Triangles-L","Amp-Piano-H","Amp-Piano-L",0
59,60,7000,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Pitch-Tone-H","Pitch-Tone-L",0
60,61,4718,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-L","Affect-PD-H","Pitch-Tone-H","Pitch-Tone-L",1
61,62,7683,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-L","Pitch-Pulse-H","Size-Circles-H","Size-Circles-L",0
62,63,3519,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Speed-SP1-H","Speed-SP1-L",1
63,64,8375,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-L","Pitch-Hum-H","Amp-Piano-L","Amp-Piano-H",1
64,65,6550,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-H","Noise-Tone-L","Pitch-Piano-L","Pitch-Piano-H",1
65,66,2234,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-H","Affect-PD-L","Color-RY-L","Color-RY-H",0
66,67,3066,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-L","Size-Triangles-H","Speed-SP1-L","Speed-SP1-H",0
67,68,6350,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-H","Amp-Piano-L","Size-Squares-H","Size-Squares-L",0
68,69,4180,"fMcnvWCduc","Pitch-Size-Color-6","Amp-Piano-L","Amp-Piano-H","Size-Circles-L","Size-Circles-H",0
69,70,2982,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-L","Size-Diamonds-H","Speed-SP1-L","Speed-SP1-H",0
70,71,6102,"fMcnvWCduc","Pitch-Size-Color-6","Shape-BK4-H","Shape-BK4-L","Pitch-Piano-H","Pitch-Piano-L",1
71,72,57085,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-L","Noise-Tone-H","Color-RG-L","Color-RG-H",0
72,73,2827,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Size-Squares-H","Size-Squares-L",0
73,74,7545,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-H","Pitch-Hum-L","Affect-PD-L","Affect-PD-H",0
74,75,4956,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-H","Color-YB-L","Brightness-Squares-L","Brightness-Squares-H",0
75,76,2921,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-L","Speed-SP1-H","Size-Circles-H","Size-Circles-L",1
76,77,5326,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-L","Pitch-Hum-H","Shape-BK4-L","Shape-BK4-H",1
77,78,3252,"fMcnvWCduc","Pitch-Size-Color-6","Affect-PD-L","Affect-PD-H","Color-RG-H","Color-RG-L",0
78,79,6118,"fMcnvWCduc","Pitch-Size-Color-6","Noise-Tone-H","Noise-Tone-L","Size-Squares-L","Size-Squares-H",1
79,80,5077,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Pitch-Piano-L","Pitch-Piano-H",1
80,81,6652,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Size-Circles-H","Size-Circles-L",1
81,82,4467,"fMcnvWCduc","Pitch-Size-Color-6","Size-Diamonds-H","Size-Diamonds-L","Amp-Piano-H","Amp-Piano-L",0
82,83,4511,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Hum-L","Pitch-Hum-H","Speed-SP1-H","Speed-SP1-L",0
83,84,2479,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-L","Color-YB-H","Size-Circles-H","Size-Circles-L",1
84,85,4285,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Affect-PD-L","Affect-PD-H",1
85,86,4780,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-L","Color-RB-H","Pitch-Pulse-L","Pitch-Pulse-H",1
86,87,4331,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-L","Speed-SP1-H","Pitch-Piano-H","Pitch-Piano-L",0
87,88,4097,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Amp-Piano-L","Amp-Piano-H",1
88,89,2785,"fMcnvWCduc","Pitch-Size-Color-6","Color-RB-H","Color-RB-L","Brightness-Squares-L","Brightness-Squares-H",0
89,90,4737,"fMcnvWCduc","Pitch-Size-Color-6","Pitch-Pulse-H","Pitch-Pulse-L","Color-RG-L","Color-RG-H",0
90,91,3212,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-H","Size-Triangles-L","Color-RB-L","Color-RB-H",0
91,92,4948,"fMcnvWCduc","Pitch-Size-Color-6","Color-YB-H","Color-YB-L","Amp-Piano-L","Amp-Piano-H",1
92,93,4105,"fMcnvWCduc","Pitch-Size-Color-6","Size-Triangles-L","Size-Triangles-H","Noise-Tone-L","Noise-Tone-H",0
93,94,2781,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-L","Brightness-Squares-H","Color-RY-L","Color-RY-H",1
94,95,15093,"fMcnvWCduc","Pitch-Size-Color-6","Speed-SP1-H","Speed-SP1-L","Color-RY-H","Color-RY-L",0
95,96,6315,"fMcnvWCduc","Pitch-Size-Color-6","Brightness-Squares-L","Brightness-Squares-H","Pitch-Piano-H","Pitch-Piano-L",0
0,1,7267,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Pulse-H","Noise-Pulse-L","Speed-SP3-H","Speed-SP3-L",0
1,2,7535,"FmJhLbFSn7","Noise-Brightness-Color-12","Pitch-Pulse-H","Pitch-Pulse-L","Noise-Hum-L","Noise-Hum-H",1
2,3,3947,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RY-H","Color-RY-L","Brightness-Circles-L","Brightness-Circles-H",0
3,4,4775,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Squares-L","Brightness-Squares-H","Amp-Pulse-H","Amp-Pulse-L",1
4,5,5692,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Triangles-L","Brightness-Triangles-H","Pitch-Pulse-L","Pitch-Pulse-H",0
5,6,3705,"FmJhLbFSn7","Noise-Brightness-Color-12","Shape-BK2-H","Shape-BK2-L","Color-RG-H","Color-RG-L",1
6,7,3488,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-YB-H","Color-YB-L","Speed-SP3-H","Speed-SP3-L",0
7,8,4814,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RY-H","Color-RY-L","Amp-Pulse-H","Amp-Pulse-L",1
8,9,4768,"FmJhLbFSn7","Noise-Brightness-Color-12","Pitch-Pulse-L","Pitch-Pulse-H","Brightness-Circles-L","Brightness-Circles-H",1
9,10,3675,"FmJhLbFSn7","Noise-Brightness-Color-12","Size-Triangles-H","Size-Triangles-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
10,11,2961,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RG-L","Color-RG-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0
11,12,3705,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-YB-L","Color-YB-H","Amp-Pulse-L","Amp-Pulse-H",0
12,13,5836,"FmJhLbFSn7","Noise-Brightness-Color-12","Pitch-Pulse-L","Pitch-Pulse-H","Brightness-Diamonds-L","Brightness-Diamonds-H",1
13,14,6848,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Piano-L","Noise-Piano-H","Speed-SP3-L","Speed-SP3-H",0
14,15,3078,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Circles-H","Brightness-Circles-L","Color-RB-H","Color-RB-L",0
15,16,4721,"FmJhLbFSn7","Noise-Brightness-Color-12","Affect-EB-H","Affect-EB-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
16,17,4621,"FmJhLbFSn7","Noise-Brightness-Color-12","Speed-SP3-L","Speed-SP3-H","Noise-Tone-L","Noise-Tone-H",0
17,18,5024,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Pulse-H","Noise-Pulse-L","Brightness-Circles-H","Brightness-Circles-L",1
18,19,8594,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Pulse-H","Noise-Pulse-L","Pitch-Pulse-H","Pitch-Pulse-L",1
19,20,3804,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Triangles-L","Brightness-Triangles-H","Noise-Tone-H","Noise-Tone-L",0
20,21,2463,"FmJhLbFSn7","Noise-Brightness-Color-12","Speed-SP3-L","Speed-SP3-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
21,22,3734,"FmJhLbFSn7","Noise-Brightness-Color-12","Speed-SP3-L","Speed-SP3-H","Noise-Hum-L","Noise-Hum-H",0
22,23,3248,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Squares-L","Brightness-Squares-H","Affect-EB-L","Affect-EB-H",0
23,24,2621,"FmJhLbFSn7","Noise-Brightness-Color-12","Shape-BK2-H","Shape-BK2-L","Brightness-Circles-H","Brightness-Circles-L",1
24,25,6148,"FmJhLbFSn7","Noise-Brightness-Color-12","Pitch-Pulse-L","Pitch-Pulse-H","Noise-Tone-L","Noise-Tone-H",0
25,26,4112,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RY-L","Color-RY-H","Pitch-Pulse-L","Pitch-Pulse-H",1
26,27,4384,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Circles-H","Brightness-Circles-L","Noise-Tone-L","Noise-Tone-H",0
27,28,4833,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RY-L","Color-RY-H","Size-Triangles-L","Size-Triangles-H",1
28,29,4128,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RG-L","Color-RG-H","Noise-Tone-H","Noise-Tone-L",1
29,30,6278,"FmJhLbFSn7","Noise-Brightness-Color-12","Size-Triangles-L","Size-Triangles-H","Noise-Hum-H","Noise-Hum-L",0
30,31,5606,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Piano-H","Noise-Piano-L","Affect-EB-L","Affect-EB-H",0
31,32,2839,"FmJhLbFSn7","Noise-Brightness-Color-12","Size-Triangles-H","Size-Triangles-L","Color-RG-L","Color-RG-H",1
32,33,5554,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RG-H","Color-RG-L","Noise-Hum-H","Noise-Hum-L",0
33,34,3372,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-YB-L","Color-YB-H","Brightness-Circles-H","Brightness-Circles-L",1
34,35,4103,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RG-L","Color-RG-H","Brightness-Circles-H","Brightness-Circles-L",0
35,36,3430,"FmJhLbFSn7","Noise-Brightness-Color-12","Affect-EB-L","Affect-EB-H","Brightness-Circles-H","Brightness-Circles-L",1
36,37,3391,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Squares-H","Brightness-Squares-L","Size-Triangles-L","Size-Triangles-H",1
37,38,4696,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Triangles-H","Brightness-Triangles-L","Amp-Pulse-H","Amp-Pulse-L",0
38,39,7027,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Piano-L","Noise-Piano-H","Pitch-Pulse-H","Pitch-Pulse-L",0
39,40,2652,"FmJhLbFSn7","Noise-Brightness-Color-12","Speed-SP3-L","Speed-SP3-H","Brightness-Circles-L","Brightness-Circles-H",0
40,41,2781,"FmJhLbFSn7","Noise-Brightness-Color-12","Speed-SP3-L","Speed-SP3-H","Color-RB-L","Color-RB-H",0
41,42,2574,"FmJhLbFSn7","Noise-Brightness-Color-12","Size-Triangles-L","Size-Triangles-H","Brightness-Circles-L","Brightness-Circles-H",0
42,43,3073,"FmJhLbFSn7","Noise-Brightness-Color-12","Color-RY-H","Color-RY-L","Affect-EB-L","Affect-EB-H",0
43,44,5260,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Pulse-L","Noise-Pulse-H","Color-RG-L","Color-RG-H",0
44,45,2459,"FmJhLbFSn7","Noise-Brightness-Color-12","Brightness-Triangles-L","Brightness-Triangles-H","Size-Triangles-H","Size-Triangles-L",1
45,46,3572,"FmJhLbFSn7","Noise-Brightness-Color-12","Affect-EB-H","Affect-EB-L","Color-RB-H","Color-RB-L",1
46,47,5899,"FmJhLbFSn7","Noise-Brightness-Color-12","Noise-Piano-H","Noise-Piano-L","Color-RG-L","Color-RG-H",1
47,48,3693,"FmJhLbFSn7","Noise-Brightness-Color-12","Size-Triangles-H","Size-Triangles-L","Color-RB-L","Color-RB-H",1
